nonbase_mass_retention,mean_scale,min_scale,max_predicted_relative_delta,hard_cap_violation_count,risk_weighted_predicted_delta,router_coupled_weighted_scale,router_coupled_weighted_predicted_delta,changed_group_count,route_mass_weighted_scale,candidate_id,pressure_quantile,extra_shrink_strength,extra_shrink_cap,retention_delta_vs_base,risk_delta_reduction_vs_base,router_coupled_delta_reduction_vs_base,passes_hard_cap,passes_retention_gate,passes_default_gate
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00750,0.95,0.0001,0.0075,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.01000,0.95,0.0001,0.01,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00020_cap0.00010,0.95,0.0002,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00030_cap0.00010,0.95,0.0003,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00040_cap0.00010,0.95,0.0004,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00050_cap0.00010,0.95,0.0005,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00075_cap0.00010,0.95,0.00075,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00100_cap0.00010,0.95,0.001,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00200_cap0.00010,0.95,0.002,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00300_cap0.00010,0.95,0.003,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
