layer_id,expert_id,dominant_source,dominant_category,total_topk_fraction,boundary_fragility_score,safe_lambda_proxy,feature_router_instability,router_coupled_pressure,router_coupled_pressure_norm,mechanistic_selected_scale,router_coupled_selected_scale,router_coupled_extra_shrink,mechanistic_weight_instruct,mechanistic_weight_coder,router_coupled_weight_instruct,router_coupled_weight_coder,audit_max_relative_delta_norm,router_coupled_expected_max_relative_delta_norm,benefit_score,curvature_score,interference_score,mechanistic_reason,router_coupled_action,trust_risk_flags,tensor_pattern
0,29,instruct,safety,0.1582732397260691,0.610124017672807,0.019725152295719,0.0180180166030063,0.0011683482730599631,0.007000648245236898,0.991230437915719,0.991230437915719,0.0,0.6591136464774362,0.1892123637943055,0.6591136464774362,0.18921236379430556,0.2054793832344006,0.20367741902608674,0.2390791470491844,0.4020221494266515,0.2839389342631995,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.29\..*
0,30,instruct,code,0.0675579260028993,0.610124017672807,0.019725152295719,0.0180180166030063,0.0005288505900897246,0.0013882159328710009,0.9844552253852668,0.9844552253852668,0.0,0.5201589456573632,0.3247137494941945,0.5201589456573632,0.3247137494941945,0.3658425309925012,0.3601555913037392,0.3525629059347825,0.4601256629200227,0.3882126522688458,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.30\..*
0,31,instruct,code,0.0977673167465643,0.610124017672807,0.019725152295719,0.0180180166030063,0.0007467563787710783,0.003300625503718063,0.9891919644700172,0.9891919644700172,0.0,0.5496265024695635,0.2971270500968622,0.5496265024695635,0.29712705009686224,0.3109944213716931,0.3076331826158814,0.3685186288771326,0.4244455738845455,0.3547565445542318,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.31\..*
0,32,instruct,general,0.0417322546405206,0.610124017672807,0.019725152295719,0.0180180166030063,0.000292437954685137,0.0,0.9901267232187588,0.9901267232187588,0.0,0.7520772182873973,0.0969559629855652,0.7520772182873973,0.0969559629855652,0.106644098507216,0.1055911718055683,0.1283891209118232,0.3369671355950324,0.2127780253359971,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.32\..*
0,33,instruct,math,0.062295025203291,0.610124017672807,0.019725152295719,0.0180180166030063,0.00042630803765682,0.000488270319317165,0.9944909757778998,0.9944909757778998,0.0,0.7844002438685496,0.0652383654859583,0.7844002438685496,0.06523836548595838,0.0667491527517101,0.06638143005239626,0.1566440197392645,0.3079848724938159,0.182047780309249,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.33\..*
0,34,instruct,general,0.1228533370481017,0.610124017672807,0.019725152295719,0.0180180166030063,0.0008946531392853168,0.0045986138775758354,0.9919949579295364,0.9919949579295364,0.0,0.7282630436058416,0.1207624469366929,0.7282630436058416,0.12076244693669297,0.1320935698071781,0.1310361552236339,0.2132488189482372,0.3947982554631492,0.2549378265098717,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.34\..*
0,35,instruct,math,0.043553350211616,0.610124017672807,0.019725152295719,0.0180180166030063,0.0003026920693705418,0.0,0.9926129490898064,0.9926129490898064,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.1125110337054849,0.3512062909058113,0.1775930063319825,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.35\..*
0,36,instruct,code,0.1993175781045979,0.610124017672807,0.019725152295719,0.0180180166030063,0.0016460370647514019,0.011192994959132377,0.9880885451043462,0.9880885451043462,0.0,0.5477390992234467,0.2986605336902337,0.5477390992234467,0.2986605336902337,0.3439618114169721,0.33986472581445143,0.4633524743155714,0.5322984098563379,0.4725937869918379,balanced,keep_mechanistic,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.36\..*
0,37,instruct,general,0.0331107954545452,0.610124017672807,0.019725152295719,0.0180180166030063,0.00023653244687877077,0.0,0.9899355008535152,0.9899355008535152,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0804383483784191,0.4086341748533997,0.1906633739748239,balanced,keep_mechanistic,,.*layers\.0\..*experts\.37\..*
0,38,coder,general,0.0309333052005464,0.610124017672807,0.019725152295719,0.0180180166030063,0.00023206745946320237,0.0,0.998449150977842,0.998449150977842,0.0,0.3528485771730547,0.4963804160289897,0.3528485771730547,0.4963804160289897,0.5147444256435205,0.51394613475435,0.4813222739060991,0.4023451533278172,0.3274044307116098,balanced,keep_mechanistic,,.*layers\.0\..*experts\.38\..*
