alpha,beta,vehicle_loss,animal_loss,vehicle_acc,animal_acc,avg_loss,worst_loss,avg_acc,worst_acc
0.35,-0.025000000000000022,0.9422460344102648,2.3406848624900536,0.6569444444444444,0.20555555555555555,1.6414654484501592,2.3406848624900536,0.43125,0.20555555555555555
0.35,0.04999999999999999,0.9586515214708117,2.2237435658772786,0.6472222222222223,0.2222222222222222,1.591197543674045,2.2237435658772786,0.43472222222222223,0.2222222222222222
0.35,0.125,0.9879968855116102,2.1089894047489874,0.6458333333333334,0.2518518518518518,1.5484931451302988,2.1089894047489874,0.4488425925925926,0.2518518518518518
0.35,0.19999999999999996,1.034942372639974,1.9989888721042208,0.6402777777777777,0.275,1.5169656223720973,1.9989888721042208,0.4576388888888889,0.275
0.35,0.275,1.106462499830458,1.8962070535730433,0.6208333333333333,0.3074074074074074,1.5013347767017506,1.8962070535730433,0.46412037037037035,0.3074074074074074
0.35,0.35,1.2127347310384116,1.8033678478664823,0.5708333333333333,0.337037037037037,1.508051289452447,1.8033678478664823,0.45393518518518516,0.337037037037037
0.35,0.42499999999999993,1.367876942952474,1.722834043149595,0.49722222222222223,0.3861111111111111,1.5453554930510345,1.722834043149595,0.44166666666666665,0.3861111111111111
0.35,0.5,1.5881472693549261,1.6564730538262262,0.35833333333333334,0.40925925925925927,1.6223101615905762,1.6564730538262262,0.3837962962962963,0.35833333333333334
0.35,0.575,1.8871920267740885,1.6047496089228876,0.21944444444444444,0.42407407407407405,1.745970817848488,1.8871920267740885,0.32175925925925924,0.21944444444444444
0.35,0.6499999999999999,2.2700772179497615,1.5668676446985315,0.08194444444444444,0.4222222222222222,1.9184724313241466,2.2700772179497615,0.2520833333333333,0.08194444444444444
0.35,0.725,2.7276023864746093,1.5412972556220161,0.018055555555555554,0.42777777777777776,2.134449821048313,2.7276023864746093,0.22291666666666665,0.018055555555555554
0.35,0.8,3.2357740614149306,1.5260220774897824,0.0,0.42962962962962964,2.3808980694523565,3.2357740614149306,0.21481481481481482,0.0
0.35,0.875,3.7657911512586804,1.5194072723388672,0.0,0.42592592592592593,2.6425992117987738,3.7657911512586804,0.21296296296296297,0.0
0.35,0.95,4.29115236070421,1.5201166576809353,0.0,0.42685185185185187,2.9056345091925726,4.29115236070421,0.21342592592592594,0.0
0.35,1.025,4.794673326280382,1.5271930482652452,0.0,0.42592592592592593,3.1609331872728132,4.794673326280382,0.21296296296296297,0.0
0.35,1.0999999999999999,5.267178175184462,1.5400276819864909,0.0,0.4222222222222222,3.4036029285854763,5.267178175184462,0.2111111111111111,0.0
0.35,1.175,5.703595479329427,1.5577165674280238,0.0,0.41759259259259257,3.6306560233787253,5.703595479329427,0.20879629629629629,0.0
0.35,1.25,6.102896796332465,1.579938394052011,0.0,0.4222222222222222,3.841417595192238,6.102896796332465,0.2111111111111111,0.0
0.42499999999999993,-0.25,0.918507448832194,3.014997637713397,0.6472222222222223,0.07777777777777778,1.9667525432727955,3.014997637713397,0.36250000000000004,0.07777777777777778
0.42499999999999993,-0.175,0.9079806645711263,2.8975706312391494,0.6625,0.09537037037037037,1.9027756479051379,2.8975706312391494,0.37893518518518515,0.09537037037037037
0.42499999999999993,-0.1,0.9023950576782227,2.7758445033320673,0.6666666666666666,0.1175925925925926,1.8391197805051451,2.7758445033320673,0.3921296296296296,0.1175925925925926
0.42499999999999993,-0.025000000000000022,0.9032237370808919,2.650519123783818,0.6666666666666666,0.1388888888888889,1.776871430432355,2.650519123783818,0.4027777777777778,0.1388888888888889
0.42499999999999993,0.04999999999999999,0.9123358620537652,2.5228605058458116,0.6597222222222222,0.15833333333333333,1.7175981839497885,2.5228605058458116,0.40902777777777777,0.15833333333333333
0.42499999999999993,0.125,0.932135730319553,2.3949910199200666,0.6583333333333333,0.17407407407407408,1.6635633751198098,2.3949910199200666,0.4162037037037037,0.17407407407407408
0.42499999999999993,0.19999999999999996,0.9662998623318142,2.269147533840603,0.6458333333333334,0.2,1.6177236980862086,2.269147533840603,0.4229166666666667,0.2
0.42499999999999993,0.275,1.0203682157728406,2.1482959888599535,0.6375,0.23055555555555557,1.584332102316397,2.1482959888599535,0.4340277777777778,0.23055555555555557
0.42499999999999993,0.35,1.1027797275119358,2.0358104211312753,0.6097222222222223,0.2657407407407407,1.5692950743216056,2.0358104211312753,0.4377314814814815,0.2657407407407407
0.42499999999999993,0.42499999999999993,1.2259593963623048,1.9351175802725333,0.5694444444444444,0.3,1.5805384883174192,1.9351175802725333,0.43472222222222223,0.3
0.42499999999999993,0.5,1.4060303158230252,1.8495129267374675,0.4527777777777778,0.3574074074074074,1.6277716212802464,1.8495129267374675,0.40509259259259256,0.3574074074074074
0.42499999999999993,0.575,1.6596947564019098,1.7807965525874385,0.30416666666666664,0.3824074074074074,1.7202456544946743,1.7807965525874385,0.343287037037037,0.30416666666666664
0.42499999999999993,0.6499999999999999,1.9971233367919923,1.729375747398094,0.15833333333333333,0.39444444444444443,1.8632495420950432,1.9971233367919923,0.2763888888888889,0.15833333333333333
0.42499999999999993,0.725,2.415779071384006,1.6937493995383934,0.04027777777777778,0.40185185185185185,2.0547642354611995,2.415779071384006,0.22106481481481483,0.04027777777777778
0.42499999999999993,0.8,2.895910220675998,1.6718363797223126,0.008333333333333333,0.3990740740740741,2.283873300199155,2.895910220675998,0.20370370370370372,0.008333333333333333
0.42499999999999993,0.875,3.408531019422743,1.6610233377527308,0.0,0.39814814814814814,2.5347771785877367,3.408531019422743,0.19907407407407407,0.0
0.42499999999999993,0.95,3.924190690782335,1.6594100387008102,0.0,0.39814814814814814,2.791800364741573,3.924190690782335,0.19907407407407407,0.0
0.42499999999999993,1.025,4.42259275648329,1.664972467775698,0.0,0.39537037037037037,3.043782612129494,4.42259275648329,0.19768518518518519,0.0
0.42499999999999993,1.0999999999999999,4.891658104790581,1.6765181647406684,0.0,0.4009259259259259,3.284088134765625,4.891658104790581,0.20046296296296295,0.0
0.42499999999999993,1.175,5.325686475965711,1.6931851422345197,0.0,0.3925925925925926,3.5094358091001157,5.325686475965711,0.1962962962962963,0.0
0.42499999999999993,1.25,5.722516886393229,1.7138955858018663,0.0,0.39444444444444443,3.7182062360975476,5.722516886393229,0.19722222222222222,0.0
0.5,-0.25,0.8998187806871202,3.3995267090974033,0.6569444444444444,0.026851851851851852,2.149672744892262,3.3995267090974033,0.3418981481481482,0.026851851851851852
0.5,-0.175,0.8864088694254557,3.2846513394956234,0.6666666666666666,0.03888888888888889,2.0855301044605397,3.2846513394956234,0.35277777777777775,0.03888888888888889
0.5,-0.1,0.8774089813232422,3.1628850018536605,0.6666666666666666,0.05,2.0201469915884513,3.1628850018536605,0.35833333333333334,0.05
0.5,-0.025000000000000022,0.8741009818183051,3.034994916562681,0.6666666666666666,0.06111111111111111,1.9545479491904931,3.034994916562681,0.3638888888888889,0.06111111111111111
0.5,0.04999999999999999,0.8780393812391493,2.9020181161385996,0.6680555555555555,0.07592592592592592,1.8900287486888745,2.9020181161385996,0.37199074074074073,0.07592592592592592
0.5,0.125,0.8911879009670681,2.765477865713614,0.6666666666666666,0.08888888888888889,1.828332883340341,2.765477865713614,0.37777777777777777,0.08888888888888889
0.5,0.19999999999999996,0.9163579940795898,2.627580854627821,0.6597222222222222,0.10185185185185185,1.7719694243537054,2.627580854627821,0.38078703703703703,0.10185185185185185
0.5,0.275,0.9578784094916449,2.491071277194553,0.6430555555555556,0.1361111111111111,1.724474843343099,2.491071277194553,0.38958333333333334,0.1361111111111111
0.5,0.35,1.0224245919121637,2.3594291828296803,0.625,0.17222222222222222,1.690926887370922,2.3594291828296803,0.39861111111111114,0.17222222222222222
0.5,0.42499999999999993,1.1203703350490994,2.2369352905838578,0.5944444444444444,0.21388888888888888,1.6786528128164786,2.2369352905838578,0.4041666666666667,0.21388888888888888
0.5,0.5,1.2664371490478517,2.1279579586452906,0.5513888888888889,0.2490740740740741,1.6971975538465711,2.1279579586452906,0.4002314814814815,0.2490740740740741
0.5,0.575,1.47811770968967,2.035826916164822,0.39444444444444443,0.3212962962962963,1.756972312927246,2.035826916164822,0.3578703703703704,0.3212962962962963
0.5,0.6499999999999999,1.7697863260904947,1.9627480966073496,0.24166666666666667,0.3490740740740741,1.866267211348922,1.9627480966073496,0.2953703703703704,0.24166666666666667
0.5,0.725,2.144916534423828,1.9085238350762261,0.09583333333333334,0.362962962962963,2.026720184750027,2.144916534423828,0.22939814814814816,0.09583333333333334
0.5,0.8,2.590071190728082,1.8713167402479383,0.0125,0.3685185185185185,2.23069396548801,2.590071190728082,0.19050925925925927,0.0125
0.5,0.875,3.077933756510417,1.8485701313725225,0.001388888888888889,0.3712962962962963,2.4632519439414695,3.077933756510417,0.1863425925925926,0.001388888888888889
0.5,0.95,3.578140852186415,1.8376510266904478,0.0,0.37407407407407406,2.7078959394384317,3.578140852186415,0.18703703703703703,0.0
0.5,1.025,4.066504669189453,1.8359125631826896,0.0,0.37222222222222223,2.9512086161860713,4.066504669189453,0.18611111111111112,0.0
0.5,1.0999999999999999,4.528690338134766,1.8417525821261935,0.0,0.3685185185185185,3.18522146013048,4.528690338134766,0.18425925925925926,0.0
0.5,1.175,4.9569720798068575,1.8531643832171405,0.0,0.3648148148148148,3.405068231511999,4.9569720798068575,0.1824074074074074,0.0
0.5,1.25,5.3491433037651905,1.8693580980654116,0.0,0.35833333333333334,3.609250700915301,5.3491433037651905,0.17916666666666667,0.0
0.575,-0.25,0.8856106652153863,3.834195356015806,0.6527777777777778,0.001851851851851852,2.359903010615596,3.834195356015806,0.32731481481481484,0.001851851851851852
0.575,-0.175,0.8700448142157661,3.7268827085141782,0.6680555555555555,0.003703703703703704,2.2984637613649723,3.7268827085141782,0.3358796296296296,0.003703703703703704
0.575,-0.1,0.8585639741685656,3.6114507321958187,0.6722222222222223,0.007407407407407408,2.2350073531821923,3.6114507321958187,0.33981481481481485,0.007407407407407408
0.575,-0.025000000000000022,0.8523304833306207,3.487148228398076,0.6805555555555556,0.012962962962962963,2.1697393558643485,3.487148228398076,0.34675925925925927,0.012962962962962963
0.575,0.04999999999999999,0.8526773876614041,3.3550583168312356,0.6763888888888889,0.020370370370370372,2.10386785224632,3.3550583168312356,0.34837962962962965,0.020370370370370372
0.575,0.125,0.8612954881456163,3.2160682678222656,0.6791666666666667,0.025,2.038681877983941,3.2160682678222656,0.35208333333333336,0.025
0.575,0.19999999999999996,0.8804295010036892,3.071714429502134,0.6597222222222222,0.030555555555555555,1.9760719652529115,3.071714429502134,0.3451388888888889,0.030555555555555555
0.575,0.275,0.9134063720703125,2.924199351557979,0.6472222222222223,0.04259259259259259,1.9188028618141457,2.924199351557979,0.34490740740740744,0.04259259259259259
0.575,0.35,0.9653882768419054,2.777038150363498,0.6305555555555555,0.06111111111111111,1.8712132136027018,2.777038150363498,0.3458333333333333,0.06111111111111111
0.575,0.42499999999999993,1.0447127236260307,2.6341349566424332,0.5986111111111111,0.08611111111111111,1.839423840134232,2.6341349566424332,0.3423611111111111,0.08611111111111111
0.575,0.5,1.1638751135932075,2.5005110140200015,0.5736111111111111,0.1175925925925926,1.8321930638066046,2.5005110140200015,0.3456018518518518,0.1175925925925926
0.575,0.575,1.3394649081759982,2.381036878515173,0.5055555555555555,0.16574074074074074,1.8602508933455857,2.381036878515173,0.33564814814814814,0.16574074074074074
0.575,0.6499999999999999,1.5880447811550564,2.279380367420338,0.3416666666666667,0.24444444444444444,1.9337125742876973,2.279380367420338,0.29305555555555557,0.24444444444444444
0.575,0.725,1.9186810811360677,2.1975587279708297,0.16944444444444445,0.30092592592592593,2.0581199045534486,2.1975587279708297,0.2351851851851852,0.16944444444444445
0.575,0.8,2.323767556084527,2.1354476646140768,0.044444444444444446,0.32592592592592595,2.229607610349302,2.323767556084527,0.1851851851851852,0.044444444444444446
0.575,0.875,2.780381605360243,2.0912500381469727,0.002777777777777778,0.337037037037037,2.435815821753608,2.780381605360243,0.1699074074074074,0.002777777777777778
0.575,0.95,3.2582872178819446,2.0619857011017975,0.0,0.34629629629629627,2.660136459491871,3.2582872178819446,0.17314814814814813,0.0
0.575,1.025,3.7313863118489583,2.045132064819336,0.0,0.34074074074074073,2.888259188334147,3.7313863118489583,0.17037037037037037,0.0
0.575,1.0999999999999999,4.182586076524522,2.0382575635556823,0.0,0.3416666666666667,3.110421820040102,4.182586076524522,0.17083333333333334,0.0
0.575,1.175,4.602185736762153,2.039299901326497,0.0,0.34074074074074073,3.320742819044325,4.602185736762153,0.17037037037037037,0.0
0.575,1.25,4.986632622612847,2.0466831419203015,0.0,0.3333333333333333,3.516657882266574,4.986632622612847,0.16666666666666666,0.0
0.6499999999999999,-0.25,0.8747643576727973,4.30297518129702,0.6611111111111111,0.0,2.5888697694849085,4.30297518129702,0.33055555555555555,0.0
0.6499999999999999,-0.175,0.8576371086968316,4.208039008246528,0.6708333333333333,0.0,2.53283805847168,4.208039008246528,0.33541666666666664,0.0
0.6499999999999999,-0.1,0.8443620469835069,4.1030973222520615,0.6805555555555556,0.0,2.4737296846177843,4.1030973222520615,0.3402777777777778,0.0
0.6499999999999999,-0.025000000000000022,0.8359987894694011,3.9877802813494645,0.6777777777777778,0.0,2.4118895354094327,3.9877802813494645,0.3388888888888889,0.0
0.6499999999999999,0.04999999999999999,0.8338962343004015,3.8622454466643155,0.6861111111111111,0.000925925925925926,2.3480708404823583,3.8622454466643155,0.3435185185185185,0.000925925925925926
0.6499999999999999,0.125,0.8394961463080512,3.7264289714671945,0.6791666666666667,0.002777777777777778,2.282962558887623,3.7264289714671945,0.34097222222222223,0.002777777777777778
0.6499999999999999,0.19999999999999996,0.8547028011745876,3.5813376391375504,0.6666666666666666,0.003703703703703704,2.218020220156069,3.5813376391375504,0.33518518518518514,0.003703703703703704
0.6499999999999999,0.275,0.8821350521511502,3.4285444612856266,0.6541666666666667,0.007407407407407408,2.1553397567183885,3.4285444612856266,0.33078703703703705,0.007407407407407408
0.6499999999999999,0.35,0.9257909774780273,3.2704199896918404,0.6305555555555555,0.014814814814814815,2.0981054835849338,3.2704199896918404,0.3226851851851852,0.014814814814814815
0.6499999999999999,0.42499999999999993,0.9921952353583442,3.111057041309498,0.6083333333333333,0.026851851851851852,2.051626138333921,3.111057041309498,0.3175925925925926,0.026851851851851852
0.6499999999999999,0.5,1.0914308336046008,2.954980892605252,0.5777777777777777,0.03425925925925926,2.023205863104926,2.954980892605252,0.30601851851851847,0.03425925925925926
0.6499999999999999,0.575,1.2381159040662977,2.80763062371148,0.5444444444444444,0.06666666666666667,2.0228732638888887,2.80763062371148,0.3055555555555555,0.06666666666666667
0.6499999999999999,0.6499999999999999,1.4489697774251302,2.6746798903853803,0.4305555555555556,0.10925925925925926,2.061824833905255,2.6746798903853803,0.26990740740740743,0.10925925925925926
0.6499999999999999,0.725,1.7364347669813367,2.5597010012026185,0.2777777777777778,0.17962962962962964,2.1480678840919776,2.5597010012026185,0.22870370370370371,0.17962962962962964
0.6499999999999999,0.8,2.099223412407769,2.4650887524640117,0.13333333333333333,0.23981481481481481,2.2821560824358906,2.4650887524640117,0.18657407407407406,0.13333333333333333
0.6499999999999999,0.875,2.5196776496039495,2.390502597667553,0.029166666666666667,0.26851851851851855,2.455090123635751,2.5196776496039495,0.1488425925925926,0.029166666666666667
0.6499999999999999,0.95,2.969612969292535,2.334457340946904,0.005555555555555556,0.2953703703703704,2.6520351551197194,2.969612969292535,0.15046296296296297,0.005555555555555556
0.6499999999999999,1.025,3.421968248155382,2.2945522590919776,0.001388888888888889,0.30462962962962964,2.85826025362368,3.421968248155382,0.15300925925925926,0.001388888888888889
0.6499999999999999,1.0999999999999999,3.8572020636664495,2.26795610498499,0.0,0.3101851851851852,3.0625790843257197,3.8572020636664495,0.1550925925925926,0.0
0.6499999999999999,1.175,4.264733039008247,2.252589042098434,0.0,0.3101851851851852,3.2586610405533403,4.264733039008247,0.1550925925925926,0.0
0.6499999999999999,1.25,4.639022403293186,2.2460617983782734,0.0,0.30833333333333335,3.4425421008357295,4.639022403293186,0.15416666666666667,0.0
0.725,-0.25,0.8667404174804687,4.785419774938513,0.6625,0.0,2.8260800962094907,4.785419774938513,0.33125,0.0
0.725,-0.175,0.8484276877509223,4.705577694928205,0.6708333333333333,0.0,2.7770026913395633,4.705577694928205,0.33541666666666664,0.0
0.725,-0.1,0.8338168885972764,4.614284049140083,0.6833333333333333,0.0,2.7240504688686795,4.614284049140083,0.3416666666666667,0.0
0.725,-0.025000000000000022,0.8239927715725369,4.511236600522642,0.6819444444444445,0.0,2.6676146860475893,4.511236600522642,0.34097222222222223,0.0
0.725,0.04999999999999999,0.8202079561021592,4.395248582628038,0.6875,0.0,2.6077282693650985,4.395248582628038,0.34375,0.0
0.725,0.125,0.8238599565294054,4.2665319654676646,0.6847222222222222,0.0,2.545195960998535,4.2665319654676646,0.3423611111111111,0.0
0.725,0.19999999999999996,0.8365912967258029,4.124695064403393,0.6694444444444444,0.0,2.4806431805645976,4.124695064403393,0.3347222222222222,0.0
0.725,0.275,0.8606132931179471,3.970787090725369,0.6541666666666667,0.0,2.4157001919216583,3.970787090725369,0.32708333333333334,0.0
0.725,0.35,0.8990597830878364,3.8065450880262586,0.6388888888888888,0.0,2.3528024355570474,3.8065450880262586,0.3194444444444444,0.0
0.725,0.42499999999999993,0.9569533665974935,3.635020376134802,0.6111111111111112,0.000925925925925926,2.2959868713661478,3.635020376134802,0.3060185185185185,0.000925925925925926
0.725,0.5,1.0423860549926758,3.4609034926803024,0.5791666666666667,0.006481481481481481,2.251644773836489,3.4609034926803024,0.2928240740740741,0.006481481481481481
0.725,0.575,1.1673257615831163,3.289149503354673,0.5444444444444444,0.013888888888888888,2.2282376324688946,3.289149503354673,0.2791666666666666,0.013888888888888888
0.725,0.6499999999999999,1.3471891615125868,3.1262674543592666,0.4888888888888889,0.037037037037037035,2.236728307935927,3.1262674543592666,0.26296296296296295,0.037037037037037035
0.725,0.725,1.5956179724799262,2.9776463402642146,0.34305555555555556,0.07685185185185185,2.2866321563720704,2.9776463402642146,0.2099537037037037,0.07685185185185185
0.725,0.8,1.9165390862358942,2.847680409749349,0.21388888888888888,0.13240740740740742,2.3821097479926214,2.847680409749349,0.17314814814814816,0.13240740740740742
0.725,0.875,2.297746107313368,2.738298910635489,0.09305555555555556,0.1962962962962963,2.5180225089744286,2.738298910635489,0.14467592592592593,0.09305555555555556
0.725,0.95,2.7148649427625866,2.6495821352358218,0.027777777777777776,0.22777777777777777,2.682223538999204,2.7148649427625866,0.12777777777777777,0.027777777777777776
0.725,1.025,3.1413278367784288,2.5805091434054903,0.011111111111111112,0.25277777777777777,2.8609184900919598,3.1413278367784288,0.13194444444444445,0.011111111111111112
0.725,1.0999999999999999,3.556571451822917,2.52851895932798,0.005555555555555556,0.26851851851851855,3.0425452055754487,3.556571451822917,0.13703703703703704,0.005555555555555556
0.725,1.175,3.948153856065538,2.491253153483073,0.002777777777777778,0.28055555555555556,3.2197035047743054,3.948153856065538,0.14166666666666666,0.002777777777777778
0.725,1.25,4.3091682434082035,2.46624957897045,0.001388888888888889,0.28055555555555556,3.3877089111893266,4.3091682434082035,0.14097222222222222,0.001388888888888889
0.8,-0.25,0.8611472659640842,5.263831301088686,0.6597222222222222,0.0,3.0624892835263853,5.263831301088686,0.3298611111111111,0.0
0.8,-0.175,0.8420374128553603,5.19952954892759,0.6722222222222223,0.0,3.020783480891475,5.19952954892759,0.33611111111111114,0.0
0.8,-0.1,0.8265003840128581,5.1230578952365455,0.6736111111111112,0.0,2.974779139624702,5.1230578952365455,0.3368055555555556,0.0
0.8,-0.025000000000000022,0.8156822840372722,5.032942764847367,0.6791666666666667,0.0,2.9243125244423194,5.032942764847367,0.33958333333333335,0.0
0.8,0.04999999999999999,0.8107807371351454,4.928126525878906,0.6861111111111111,0.0,2.869453631507026,4.928126525878906,0.34305555555555556,0.0
0.8,0.125,0.8132001664903429,4.807879836470993,0.6791666666666667,0.0,2.8105400014806676,4.807879836470993,0.33958333333333335,0.0
0.8,0.19999999999999996,0.8244980706108941,4.671627510918511,0.675,0.0,2.7480627907647026,4.671627510918511,0.3375,0.0
0.8,0.275,0.8465357462565104,4.519285512853552,0.6611111111111111,0.0,2.682910629555031,4.519285512853552,0.33055555555555555,0.0
0.8,0.35,0.8820126003689236,4.35240628277814,0.6430555555555556,0.0,2.617209441573532,4.35240628277814,0.3215277777777778,0.0
0.8,0.42499999999999993,0.9347980499267579,4.173210539641204,0.6041666666666666,0.0,2.5540042947839807,4.173210539641204,0.3020833333333333,0.0
0.8,0.5,1.0112074957953558,3.9854786343044704,0.5736111111111111,0.0,2.498343065049913,3.9854786343044704,0.28680555555555554,0.0
0.8,0.575,1.1207233005099826,3.794445475825557,0.5430555555555555,0.001851851851851852,2.4575843881677697,3.794445475825557,0.2724537037037037,0.001851851851851852
0.8,0.6499999999999999,1.2765104081895617,3.606206738507306,0.5041666666666667,0.008333333333333333,2.4413585733484338,3.606206738507306,0.25625,0.008333333333333333
0.8,0.725,1.4920000712076822,3.427177146629051,0.40555555555555556,0.026851851851851852,2.4595886089183665,3.427177146629051,0.2162037037037037,0.026851851851851852
0.8,0.8,1.773768997192383,3.2635258144802517,0.28194444444444444,0.06018518518518518,2.518647405836317,3.2635258144802517,0.1710648148148148,0.06018518518518518
0.8,0.875,2.115064197116428,3.11932864718967,0.175,0.10277777777777777,2.6171964221530493,3.11932864718967,0.1388888888888889,0.10277777777777777
0.8,0.95,2.496137915717231,2.996406823617441,0.075,0.1638888888888889,2.746272369667336,2.996406823617441,0.11944444444444444,0.075
0.8,1.025,2.8925794813368055,2.8951311182092736,0.030555555555555555,0.19722222222222222,2.8938552997730396,2.8951311182092736,0.11388888888888889,0.030555555555555555
0.8,1.0999999999999999,3.2837171766493056,2.814451966462312,0.018055555555555554,0.2175925925925926,3.0490845715558086,3.2837171766493056,0.11782407407407407,0.018055555555555554
0.8,1.175,3.655616675482856,2.7519804071497034,0.011111111111111112,0.23796296296296296,3.2037985413162797,3.655616675482856,0.12453703703703703,0.011111111111111112
0.8,1.25,4.000669606526693,2.704963020042137,0.005555555555555556,0.2601851851851852,3.352816313284415,4.000669606526693,0.13287037037037036,0.005555555555555556
0.875,-0.25,0.8579132715861003,5.7249021176938655,0.6638888888888889,0.0,3.291407694639983,5.7249021176938655,0.33194444444444443,0.0
0.875,-0.175,0.8383174260457357,5.675893741183811,0.6694444444444444,0.0,3.257105583614773,5.675893741183811,0.3347222222222222,0.0
0.875,-0.1,0.8222458097669814,5.6131947835286455,0.6736111111111112,0.0,3.2177202966478133,5.6131947835286455,0.3368055555555556,0.0
0.875,-0.025000000000000022,0.8108107037014431,5.5358297559950085,0.6888888888888889,0.0,3.1733202298482257,5.5358297559950085,0.34444444444444444,0.0
0.875,0.04999999999999999,0.8052561442057292,5.442443480315032,0.6819444444444445,0.0,3.1238498122603806,5.442443480315032,0.34097222222222223,0.0
0.875,0.125,0.80699217054579,5.331074015299479,0.6805555555555556,0.0,3.0690330929226346,5.331074015299479,0.3402777777777778,0.0
0.875,0.19999999999999996,0.8175605773925781,5.200973115143952,0.6763888888888889,0.0,3.0092668462682655,5.200973115143952,0.33819444444444446,0.0
0.875,0.275,0.8387046178181966,5.051792229546441,0.6652777777777777,0.0,2.945248423682319,5.051792229546441,0.3326388888888889,0.0
0.875,0.35,0.872735235426161,4.88438229031033,0.6486111111111111,0.0,2.8785587628682454,4.88438229031033,0.32430555555555557,0.0
0.875,0.42499999999999993,0.9228819317287869,4.700781673855252,0.6055555555555555,0.0,2.8118318027920193,4.700781673855252,0.30277777777777776,0.0
0.875,0.5,0.9938653310139974,4.5037619555438,0.5736111111111111,0.0,2.7488136432788988,4.5037619555438,0.28680555555555554,0.0
0.875,0.575,1.0931477440728081,4.29860471089681,0.5486111111111112,0.0,2.695876227484809,4.29860471089681,0.2743055555555556,0.0
0.875,0.6499999999999999,1.2312685648600261,4.090701392844871,0.4930555555555556,0.001851851851851852,2.660984978852449,4.090701392844871,0.2474537037037037,0.001851851851851852
0.875,0.725,1.4200435214572482,3.8868966985631874,0.44722222222222224,0.003703703703703704,2.653470110010218,3.8868966985631874,0.22546296296296298,0.003703703703703704
0.875,0.8,1.6673473358154296,3.6941171575475624,0.3375,0.024074074074074074,2.680732246681496,3.6941171575475624,0.18078703703703705,0.024074074074074074
0.875,0.875,1.9705290476481119,3.517981606942636,0.23194444444444445,0.05,2.744255327295374,3.517981606942636,0.14097222222222222,0.05
0.875,0.95,2.3143938700358073,3.3625872717963325,0.1361111111111111,0.09074074074074075,2.83849057091607,3.3625872717963325,0.11342592592592593,0.09074074074074075
0.875,1.025,2.6779417249891493,3.229487963075991,0.06805555555555555,0.14166666666666666,2.9537148440325702,3.229487963075991,0.1048611111111111,0.06805555555555555
0.875,1.0999999999999999,3.041277058919271,3.1188794171368635,0.0375,0.17314814814814813,3.080078238028067,3.1188794171368635,0.10532407407407407,0.0375
0.875,1.175,3.3902728610568578,3.029704143382885,0.016666666666666666,0.1935185185185185,3.209988502219871,3.3902728610568578,0.10509259259259258,0.016666666666666666
0.875,1.25,3.7165731641981337,2.959131947270146,0.0125,0.21481481481481482,3.33785255573414,3.7165731641981337,0.11365740740740742,0.0125
0.95,-0.25,0.8569311777750651,6.1617881774902346,0.6486111111111111,0.0,3.50935967763265,6.1617881774902346,0.32430555555555557,0.0
0.95,-0.175,0.8371914121839735,6.126681038185402,0.6680555555555555,0.0,3.481936225184688,6.126681038185402,0.33402777777777776,0.0
0.95,-0.1,0.8209443622165256,6.076947869194878,0.6708333333333333,0.0,3.448946115705702,6.076947869194878,0.33541666666666664,0.0
0.95,-0.025000000000000022,0.8092805862426757,6.011745678936994,0.6791666666666667,0.0,3.410513132589835,6.011745678936994,0.33958333333333335,0.0
0.95,0.04999999999999999,0.8034990522596571,5.928443287037037,0.6833333333333333,0.0,3.3659711696483474,5.928443287037037,0.3416666666666667,0.0
0.95,0.125,0.8050450007120769,5.825608119258174,0.6875,0.0,3.3153265599851256,5.825608119258174,0.34375,0.0
0.95,0.19999999999999996,0.8154583613077799,5.702027356183088,0.6805555555555556,0.0,3.2587428587454337,5.702027356183088,0.3402777777777778,0.0
0.95,0.275,0.8364646699693468,5.556930626763238,0.6666666666666666,0.0,3.1966976483662926,5.556930626763238,0.3333333333333333,0.0
0.95,0.35,0.870194074842665,5.390262236418548,0.6375,0.0,3.1302281556306064,5.390262236418548,0.31875,0.0
0.95,0.42499999999999993,0.9193403244018554,5.20426938092267,0.6055555555555555,0.0,3.061804852662263,5.20426938092267,0.30277777777777776,0.0
0.95,0.5,0.9876869413587782,5.001559363471137,0.5708333333333333,0.0,2.994623152414958,5.001559363471137,0.28541666666666665,0.0
0.95,0.575,1.0808650970458984,4.786499291879159,0.5375,0.0,2.933682194462529,4.786499291879159,0.26875,0.0
0.95,0.6499999999999999,1.2068104637993706,4.5641118367513025,0.4861111111111111,0.0,2.8854611502753365,4.5641118367513025,0.24305555555555555,0.0
0.95,0.725,1.3751907348632812,4.341271464029948,0.4361111111111111,0.000925925925925926,2.8582310994466145,4.341271464029948,0.21851851851851853,0.000925925925925926
0.95,0.8,1.5935369703504774,4.12497383400246,0.3736111111111111,0.006481481481481481,2.8592554021764687,4.12497383400246,0.1900462962962963,0.006481481481481481
0.95,0.875,1.861622111002604,3.9220373365614147,0.2777777777777778,0.024074074074074074,2.8918297237820094,3.9220373365614147,0.15092592592592594,0.024074074074074074
0.95,0.95,2.168962181939019,3.737493967126917,0.19305555555555556,0.04722222222222222,2.953228074532968,3.737493967126917,0.12013888888888889,0.04722222222222222
0.95,1.025,2.498190646701389,3.5747838338216145,0.11944444444444445,0.08333333333333333,3.0364872402615015,3.5747838338216145,0.10138888888888889,0.08333333333333333
