layer_id,expert_id,total_topk_fraction,dominant_source,base_instruct_weight,base_coder_weight,layer_chunk_weight_instruct,layer_chunk_weight_coder,layer_chunk_coder_coefficient,base_expected_delta,layer_chunk_expected_relative_delta,mechanism_risk_score,layer_importance_score,chunk_policy,trust_risk_flags,tensor_pattern
11,49,0.1829890066135196,instruct,0.5444345433740168,0.3055654566259831,0.5444345433740168,0.29945414749346344,0.98,0.3807299734074558,0.37311537393930666,0.4604536470336271,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.49\..*
11,50,0.1916829080726464,instruct,0.5818183657549472,0.2681816342450527,0.5818183657549472,0.26281800156015167,0.98,0.290030944907315,0.2842303260091687,0.4806782109082169,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.50\..*
11,51,0.066886265673981,instruct,0.5249929820707162,0.3250070179292838,0.5249929820707162,0.3185068775706981,0.98,0.4160270865010946,0.4077065447710727,0.5757757043854946,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.51\..*
11,52,0.0265694076038903,coder,0.0,0.4963415923431845,0.0,0.48641476049632076,0.98,0.65,0.637,0.5304040922460611,0.7539249637553119,two_layer_chunk_coefficients,delta_above_base_cap|fragile_router_layer,.*layers\.11\..*experts\.52\..*
11,53,0.0056818181818181,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2926877286039678,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.53\..*
11,54,0.0075757575757575,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2959925677413698,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.54\..*
11,55,0.1375934662760298,instruct,0.6570518229782496,0.1929481770217503,0.6570518229782496,0.18908921348131527,0.98,0.2099137829989919,0.20571550733901206,0.384851706795663,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.55\..*
11,58,0.1388454061349288,instruct,0.5853123581614256,0.2646876418385743,0.5853123581614256,0.2593938890018028,0.98,0.2651185508806032,0.25981617986299116,0.4153451941421905,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.58\..*
11,59,0.1510568896134452,instruct,0.7752467182360925,0.0747532817639074,0.7752467182360925,0.07325821612862925,0.98,0.0881380677453942,0.08637530639048632,0.2981663383329805,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.59\..*
11,60,0.059283586037618,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2665581707780147,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.60\..*
11,61,0.1457279477220033,instruct,0.7968164364753727,0.0531835635246272,0.7968164364753727,0.05211989225413465,0.98,0.0654109581946729,0.06410273903077944,0.29442559856128,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.61\..*
11,62,0.0750061439186506,instruct,0.5489047125552717,0.3010952874447282,0.5489047125552717,0.29507338169583364,0.98,0.3839257066893282,0.3762471925555416,0.4608249842668767,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.62\..*
11,63,0.2437128207119166,instruct,0.7723668114603486,0.0776331885396514,0.7723668114603486,0.07608052476885838,0.98,0.0927763472542962,0.09092082030921028,0.2925288849221037,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.63\..*
11,64,0.1408155134516018,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.3448666144650877,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.64\..*
11,65,0.0124289772727272,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2964388990830091,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.65\..*
11,67,0.0945716363609507,instruct,0.6195411369251614,0.2304588630748385,0.6195411369251614,0.22584968581334175,0.98,0.2614534813828839,0.2562244117552262,0.4099123509185307,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.67\..*
11,68,0.1004560476485875,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2645422450075486,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.68\..*
11,69,0.0251092414259821,coder,0.3954213659906074,0.4545786340093925,0.3954213659906074,0.4454870613292047,0.98,0.5073057499494663,0.497159634950477,0.5278363225556956,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.69\..*
11,70,0.1777783940313484,instruct,0.6047556992592339,0.245244300740766,0.6047556992592339,0.2403394147259507,0.98,0.3072595648735943,0.3011143735761224,0.516997488605114,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.70\..*
11,71,0.2548263095011214,instruct,0.5647703519705868,0.2852296480294132,0.5647703519705868,0.2795250550688249,0.98,0.2952011511792322,0.2892971281556475,0.5017086146026393,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.71\..*
11,72,0.0568181818181817,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.3352430750711842,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.72\..*
11,73,0.096753736854543,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2742425054648737,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.73\..*
11,75,0.040712441120707,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2518717229941805,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.75\..*
11,76,0.0510328751708059,coder,0.126181288391872,0.5178274063864229,0.126181288391872,0.5074708582586944,0.98,0.65,0.637,0.5804766760187587,0.7539249637553119,two_layer_chunk_coefficients,delta_above_base_cap|fragile_router_layer,.*layers\.11\..*experts\.76\..*
11,78,0.2207184990343358,instruct,0.5261841492497848,0.3238158507502151,0.5261841492497848,0.3173395337352108,0.98,0.3340876761346983,0.32740592261200435,0.5283975341797457,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.78\..*
11,79,0.1615662295852087,instruct,0.4797297678234402,0.3702702321765598,0.4797297678234402,0.3628648275330286,0.98,0.3683669879786292,0.3609996482190566,0.5485934654641837,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.79\..*
11,81,0.0499683062233463,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2704694813316222,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.81\..*
11,82,0.3175510289325983,instruct,0.5666766965129917,0.2833233034870082,0.5666766965129917,0.277656837417268,0.98,0.3245171060215884,0.31802676390115664,0.4687862800795978,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.82\..*
11,85,0.0730177311912225,instruct,0.7998232409624815,0.0501767590375185,0.7998232409624815,0.049173223856768124,0.98,0.0587855809798928,0.05760986936029495,0.3059028773185779,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.85\..*
11,86,0.0555142656402736,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2772441145430297,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.86\..*
11,87,0.2757917062660176,instruct,0.6304628339279912,0.2195371660720088,0.6304628339279912,0.2151464227505686,0.98,0.2495866760951578,0.24459494257325465,0.4459205278495681,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.87\..*
11,88,0.0040322580645161,instruct,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.4731949163418657,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence|category_source_mismatch,.*layers\.11\..*experts\.88\..*
11,89,0.1396184930660734,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2646749897470674,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.89\..*
11,90,0.0208333333333332,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2574576141425244,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.90\..*
11,92,0.0929064853157592,instruct,0.6857874565531289,0.164212543446871,0.6857874565531289,0.1609282925779336,0.98,0.1778794349290935,0.17432184623051164,0.3782066372616425,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.92\..*
11,94,0.0587585403102643,instruct,0.4635689760128045,0.3864310239871953,0.4635689760128045,0.3787024035074514,0.98,0.4248723146466126,0.41637486835368037,0.5014233655415808,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.94\..*
11,95,0.0691830439675266,instruct,0.5235616826298173,0.3264383173701827,0.5235616826298173,0.319909551022779,0.98,0.3935916554093355,0.38571982230114876,0.5514176764780546,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.95\..*
11,96,0.1086964375654929,instruct,0.7085184847118311,0.1414815152881688,0.7085184847118311,0.1386518849824054,0.98,0.1832922493538828,0.17962640436680513,0.3715849295542376,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.96\..*
11,97,0.1238012923880897,instruct,0.7587893347974478,0.0912106652025522,0.7587893347974478,0.08938645189850115,0.98,0.1126383641836587,0.11038559689998553,0.4008567195110616,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.97\..*
11,99,0.0183042360864941,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2873901893909269,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.99\..*
11,100,0.0275347766457679,instruct,0.5883142103234617,0.2616857896765384,0.5883142103234617,0.2564520738830076,0.98,0.3215959799451224,0.31516406034621997,0.4387210833009241,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.100\..*
11,101,0.0612055417700578,instruct,0.667502280482449,0.182497719517551,0.667502280482449,0.1788477651272,0.98,0.2031750689321337,0.19911156755349102,0.3850830789960473,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.101\..*
11,102,0.0211831989849229,coder,0.3311275049548536,0.5188724950451465,0.3311275049548536,0.5084950451442436,0.98,0.6129928263363349,0.6007329698096082,0.5627869579487059,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.102\..*
11,104,0.0076941287878786,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2884199018136847,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.104\..*
11,105,0.1499869837823464,instruct,0.7410161839785075,0.1089838160214925,0.7410161839785075,0.10680413970106264,0.98,0.1097229247186331,0.10752846622426043,0.4023851282888785,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.105\..*
11,107,0.0176799007444168,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2970616366761519,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.107\..*
11,108,0.0037878787878787,instruct,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.3890086366348956,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.108\..*
11,109,0.1000817768855169,instruct,0.552348847507996,0.2976511524920041,0.552348847507996,0.291698129442164,0.98,0.3584722668193051,0.351302821482919,0.4509665268654542,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.109\..*
11,110,0.0076941287878786,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.289249796877266,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.110\..*
11,111,0.0925557137754717,instruct,0.646899876233696,0.203100123766304,0.646899876233696,0.19903812129097792,0.98,0.2052065910800316,0.20110245925843095,0.472094496459262,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.111\..*
11,112,0.013284703801945,coder,0.0,0.5320151807993192,0.0,0.5213748771833328,0.98,0.65,0.637,0.5845058586090763,0.7539249637553119,two_layer_chunk_coefficients,delta_above_base_cap|fragile_router_layer|low_route_evidence,.*layers\.11\..*experts\.112\..*
11,113,0.0258620689655172,coder,0.0,0.5249067782655702,0.0,0.5144086427002588,0.98,0.65,0.637,0.5513447173782333,0.7539249637553119,two_layer_chunk_coefficients,delta_above_base_cap|fragile_router_layer,.*layers\.11\..*experts\.113\..*
11,114,0.1232671734781714,instruct,0.6370658600653071,0.2129341399346928,0.6370658600653071,0.20867545713599894,0.98,0.2613388881758208,0.25611211041230436,0.4253725028415109,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.114\..*
11,115,0.0361950549450549,coder,0.2177419354838707,0.6322580645161292,0.2177419354838707,0.6196129032258066,0.98,0.606864944271483,0.5947276453860533,0.542469864550158,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|category_source_mismatch,.*layers\.11\..*experts\.115\..*
11,116,0.2567896506649632,instruct,0.5812188194288154,0.2687811805711846,0.5812188194288154,0.2634055569597609,0.98,0.2915673859364011,0.28573603821767307,0.4998058578082332,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.116\..*
11,117,0.0080982236154649,coder,0.3975806451612858,0.4524193548387142,0.3975806451612858,0.4433709677419399,0.98,0.5805042556327331,0.5688941705200784,0.6313851663642949,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer|low_route_evidence|category_source_mismatch,.*layers\.11\..*experts\.117\..*
11,118,0.1903082549634271,instruct,0.6767330130404943,0.1732669869595057,0.6767330130404943,0.1698016472203156,0.98,0.1848942914030672,0.18119640557500585,0.4906198571352853,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.118\..*
11,120,0.0209517045454544,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2496418476406587,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.120\..*
11,122,0.0666524503722084,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2738051043731673,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.122\..*
11,123,0.0369318181818181,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2738799192497821,0.7539249637553119,two_layer_chunk_coefficients,fragile_router_layer,.*layers\.11\..*experts\.123\..*
11,124,0.040712441120707,instruct,0.85,0.0,0.85,0.0,0.98,0.0,0.0,0.2518717229941805,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.124\..*
11,125,0.160839222130761,instruct,0.6621589921210287,0.1878410078789713,0.6621589921210287,0.18408418772139187,0.98,0.2402781114865992,0.2354725492568672,0.3777768058831068,0.7539249637553119,two_layer_chunk_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.11\..*experts\.125\..*
11,126,0.1022330844558664,instruct,0.6101634451338934,0.2398365548661065,0.6101634451338934,0.23503982376878438,0.98,0.2793680703495079,0.2737807089425177,0.5417686616399119,0.7539249637553119,two_layer_chunk_coefficients,high_load_expert|fragile_router_layer,.*layers\.11\..*experts\.126\..*
11,127,0.0211206896551724,coder,0.0,0.5746189651240753,0.0,0.5631265858215938,0.98,0.65,0.637,0.5433662973380873,0.7539249637553119,two_layer_chunk_coefficients,delta_above_base_cap|fragile_router_layer,.*layers\.11\..*experts\.127\..*
12,0,0.1056059884914861,instruct,0.4326160053373908,0.417383994662609,0.4326160053373908,0.39651479492947855,0.95,0.5126961486237814,0.4870613411925923,0.5677454943218475,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.0\..*
12,2,0.085283083851632,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2888774082572239,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.2\..*
12,3,0.0056818181818181,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3137182929093511,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.3\..*
12,4,0.0398541114058355,coder,0.0,0.5252361896688783,0.0,0.4989743801854344,0.95,0.65,0.6174999999999999,0.5473328901884293,0.8441742974427848,per_layer_coefficients,delta_above_base_cap|fragile_router_layer,.*layers\.12\..*experts\.4\..*
12,6,0.0431622023809522,instruct,0.7679451818651969,0.0820548181348032,0.7679451818651969,0.07795207722806304,0.95,0.0951927456691819,0.0904331083857228,0.3359366159709159,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.6\..*
12,7,0.0177947052947052,instruct,0.6203508771929817,0.2296491228070184,0.6203508771929817,0.21816666666666748,0.95,0.2583432349252378,0.2454260731789759,0.4676591818360704,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.7\..*
12,8,0.2636220882496254,instruct,0.6358298159568305,0.2141701840431694,0.6358298159568305,0.2034616748410109,0.95,0.2671414831337694,0.25378440897708093,0.4055550367862593,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.8\..*
12,9,0.0874129801649961,instruct,0.7097506301526985,0.1402493698473014,0.7097506301526985,0.13323690135493632,0.95,0.1605371098272031,0.15251025433584292,0.4424750601584323,0.8441742974427848,per_layer_coefficients,high_load_expert|fragile_router_layer,.*layers\.12\..*experts\.9\..*
12,10,0.075743064059596,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2709545906358779,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.10\..*
12,11,0.013284703801945,coder,0.0,0.4957966148709074,0.0,0.471006784127362,0.95,0.65,0.6174999999999999,0.6055364229144597,0.8441742974427848,per_layer_coefficients,delta_above_base_cap|fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.11\..*
12,12,0.0450436827956988,coder,0.2996083550913836,0.5503916449086165,0.2996083550913836,0.5228720626631856,0.95,0.56078388794133,0.5327446935442636,0.5654963526499596,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.12\..*
12,13,0.0632183908045976,instruct,0.5602272727272728,0.2897727272727273,0.5602272727272728,0.2752840909090909,0.95,0.3331566776648997,0.3164988437816547,0.5641742415183926,0.8441742974427848,per_layer_coefficients,high_load_expert|fragile_router_layer,.*layers\.12\..*experts\.13\..*
12,14,0.1110435658381288,instruct,0.6785147846891141,0.1714852153108858,0.6785147846891141,0.16291095454534152,0.95,0.2042984667948802,0.19408354345513618,0.4734658638906406,0.8441742974427848,per_layer_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.14\..*
12,15,0.1019779712200105,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2777260573332125,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.15\..*
12,16,0.0109138257575756,instruct,0.5254880694143171,0.3245119305856828,0.5254880694143171,0.3082863340563986,0.95,0.411004479137308,0.3904542551804426,0.5409573534395784,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.16\..*
12,17,0.1185099376430019,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3662018012728621,0.8441742974427848,per_layer_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.17\..*
12,18,0.0234375,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.294701159822495,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.18\..*
12,20,0.0852272727272726,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3825085713162789,0.8441742974427848,per_layer_coefficients,high_load_expert|fragile_router_layer,.*layers\.12\..*experts\.20\..*
12,21,0.0890277678615411,instruct,0.7231631882626213,0.1268368117373786,0.7231631882626213,0.12049497115050967,0.95,0.165810751191975,0.15752021363237623,0.3594743969251557,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.21\..*
12,22,0.0378715320297979,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2723791830665116,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.22\..*
12,23,0.00390625,instruct,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.4102823015144596,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.23\..*
12,24,0.151605539147078,instruct,0.751350627297381,0.098649372702619,0.751350627297381,0.09371690406748805,0.95,0.1157707375277061,0.10998220065132079,0.3382989155737908,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.24\..*
12,25,0.002840909090909,instruct,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.4080943963468358,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.25\..*
12,26,0.0275218413978492,instruct,0.7213143275746299,0.12868567242537,0.7213143275746299,0.12225138880410148,0.95,0.1439781291044428,0.13677922264922066,0.3456551559436349,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.26\..*
12,27,0.0210972038019451,coder,0.314763276799163,0.5118747104936822,0.314763276799163,0.486280974968998,0.95,0.65,0.6174999999999999,0.6290584357662548,0.8441742974427848,per_layer_coefficients,fragile_router_layer|category_source_mismatch,.*layers\.12\..*experts\.27\..*
12,28,0.2934189468183832,instruct,0.610097975758084,0.2399020242419159,0.610097975758084,0.2279069230298201,0.95,0.3095006486444943,0.2940256162122696,0.5001863682738187,0.8441742974427848,per_layer_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.28\..*
12,29,0.0282484577204403,coder,0.3205625530741898,0.4901436395342058,0.3205625530741898,0.4656364575574955,0.95,0.65,0.6174999999999999,0.6218841431344657,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.29\..*
12,30,0.0410119765292178,instruct,0.5746658369754826,0.2753341630245173,0.5746658369754826,0.2615674548732914,0.95,0.3346950493142653,0.31796029684855204,0.4793197044577665,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.30\..*
12,31,0.0426792243374902,instruct,0.7542499360057777,0.0957500639942222,0.7542499360057777,0.09096256079451108,0.95,0.1121527350052522,0.10654509825498959,0.3848595179886552,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.31\..*
12,32,0.1497420401483942,instruct,0.6617895025021052,0.1882104974978947,0.6617895025021052,0.17879997262299996,0.95,0.2200947803533009,0.20909004133563586,0.4962766915627908,0.8441742974427848,per_layer_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.32\..*
12,33,0.0075757575757575,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3170231320467531,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.33\..*
12,34,0.0175,coder,0.2428571428571428,0.583884547053365,0.2428571428571428,0.5546903197006967,0.95,0.65,0.6174999999999999,0.6566940548164655,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence|category_source_mismatch,.*layers\.12\..*experts\.34\..*
12,35,0.0445075757575757,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2925714033572276,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.35\..*
12,36,0.1321652348277416,instruct,0.6832456738932909,0.1667543261067089,0.6832456738932909,0.15841660980137345,0.95,0.1834941363469467,0.17431942952959936,0.388380971027305,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.36\..*
12,37,0.0329845872518285,instruct,0.7389240882271411,0.1110759117728589,0.7389240882271411,0.10552211618421595,0.95,0.1479402862723512,0.14054327195873365,0.3666075854044736,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.37\..*
12,38,0.2327000620926159,instruct,0.5774551734774498,0.2725448265225502,0.5774551734774498,0.25891758519642266,0.95,0.306500440193155,0.29117541818349724,0.4334708163402919,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.38\..*
12,40,0.0089285714285714,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3193837314306118,0.8441742974427848,per_layer_coefficients,fragile_router_layer|low_route_evidence,.*layers\.12\..*experts\.40\..*
12,41,0.045810040094314,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2762217391474578,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.41\..*
12,42,0.1740867243620301,coder,0.2968733983907649,0.5531266016092351,0.2968733983907649,0.5254702715287733,0.95,0.5742751669493397,0.5455614086018726,0.5452996431498955,0.8441742974427848,per_layer_coefficients,fragile_router_layer,.*layers\.12\..*experts\.42\..*
12,43,0.1327275949856592,instruct,0.7617384475247272,0.0882615524752728,0.7617384475247272,0.08384847485150916,0.95,0.0945329258305881,0.08980627953905869,0.4056303583431342,0.8441742974427848,per_layer_coefficients,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.43\..*
12,44,0.0397727272727271,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.3557021560415982,0.8441742974427848,per_layer_coefficients,high_load_expert|fragile_router_layer,.*layers\.12\..*experts\.44\..*
12,45,0.0445003199085857,instruct,0.85,0.0,0.85,0.0,0.95,0.0,0.0,0.2756223563874814,0.8441742974427848,per_layer_coefficients,shared_mixed_expert|fragile_router_layer,.*layers\.12\..*experts\.45\..*
12,46,0.1550090047721093,instruct,0.6795177619510989,0.170482238048901,0.6795177619510989,0.16195812614645594,0.95,0.1897774329330626,0.18028856128640947,0.4424384565375482,0.8441742974427848,per_layer_coefficients,high_load_expert|fragile_router_layer,.*layers\.12\..*experts\.46\..*
