tensor,group,layer,expert_id,projection,numel,base_norm,route_delta_norm,route_relative_delta_norm,trust_delta_scale,estimated_delta_norm,estimated_relative_delta_norm,estimated_changed
model.layers.43.mlp.experts.43.up_proj.weight,routed_expert_ffn,43.0,43.0,up_proj,1572864,32.00260533217374,7.94767241563037,0.2483445436125226,1.0,7.94767241563037,0.2483445436125226,True
model.layers.36.mlp.experts.99.down_proj.weight,routed_expert_ffn,36.0,99.0,down_proj,1572864,31.67594960993918,7.944466724972133,0.2508043743850174,1.0,7.944466724972133,0.2508043743850174,True
model.layers.43.mlp.experts.28.down_proj.weight,routed_expert_ffn,43.0,28.0,down_proj,1572864,32.36491985328212,7.944390137434196,0.2454629942990128,1.0,7.944390137434196,0.2454629942990128,True
model.layers.35.mlp.experts.13.gate_proj.weight,routed_expert_ffn,35.0,13.0,gate_proj,1572864,29.111312334887533,7.942956445706389,0.2728477629016883,1.0,7.942956445706389,0.2728477629016883,True
model.layers.4.mlp.experts.84.down_proj.weight,routed_expert_ffn,4.0,84.0,down_proj,1572864,30.28424303126236,7.940232174647331,0.2621902144442127,1.0,7.940232174647331,0.2621902144442127,True
model.layers.45.mlp.experts.58.up_proj.weight,routed_expert_ffn,45.0,58.0,up_proj,1572864,31.789790173534392,7.939451923816022,0.2497484846699544,1.0,7.939451923816022,0.2497484846699544,True
model.layers.46.mlp.experts.26.up_proj.weight,routed_expert_ffn,46.0,26.0,up_proj,1572864,33.730055956145215,7.939381774356513,0.2353800356773512,1.0,7.939381774356513,0.2353800356773512,True
model.layers.29.mlp.experts.15.gate_proj.weight,routed_expert_ffn,29.0,15.0,gate_proj,1572864,28.028629380356904,7.938629070088309,0.2832328674498753,1.0,7.938629070088309,0.2832328674498753,True
model.layers.35.mlp.experts.89.gate_proj.weight,routed_expert_ffn,35.0,89.0,gate_proj,1572864,28.46496463067856,7.937558631980794,0.2788536270804274,1.0,7.937558631980794,0.2788536270804274,True
model.layers.37.mlp.experts.109.down_proj.weight,routed_expert_ffn,37.0,109.0,down_proj,1572864,30.010372149032698,7.937155167906435,0.2644803979267637,1.0,7.937155167906435,0.2644803979267637,True
model.layers.32.mlp.experts.50.down_proj.weight,routed_expert_ffn,32.0,50.0,down_proj,1572864,30.333327855818816,7.936677424543583,0.2616487535514866,1.0,7.936677424543583,0.2616487535514866,True
model.layers.38.mlp.experts.15.up_proj.weight,routed_expert_ffn,38.0,15.0,up_proj,1572864,29.31139223653066,7.936557743885033,0.2707670000742488,1.0,7.936557743885033,0.2707670000742488,True
model.layers.46.mlp.experts.124.gate_proj.weight,routed_expert_ffn,46.0,124.0,gate_proj,1572864,30.042968496050577,7.93627535766838,0.2641641540419575,1.0,7.93627535766838,0.2641641540419575,True
model.layers.15.mlp.experts.98.gate_proj.weight,routed_expert_ffn,15.0,98.0,gate_proj,1572864,28.90885440125514,7.936177541546513,0.2745241105507781,1.0,7.936177541546513,0.2745241105507781,True
model.layers.5.mlp.experts.0.down_proj.weight,routed_expert_ffn,5.0,0.0,down_proj,1572864,28.661994849111057,7.935590379141765,0.2768680414925092,1.0,7.935590379141765,0.2768680414925092,True
model.layers.19.mlp.experts.56.gate_proj.weight,routed_expert_ffn,19.0,56.0,gate_proj,1572864,24.57786549251112,7.935585091358261,0.3228752754699645,1.0,7.935585091358261,0.3228752754699645,True
model.layers.23.mlp.experts.51.down_proj.weight,routed_expert_ffn,23.0,51.0,down_proj,1572864,28.073840188504448,7.934972646049555,0.2826464991169513,1.0,7.934972646049555,0.2826464991169513,True
model.layers.17.mlp.experts.64.up_proj.weight,routed_expert_ffn,17.0,64.0,up_proj,1572864,28.96317768514176,7.932148729031287,0.2738701124324668,1.0,7.932148729031287,0.2738701124324668,True
model.layers.33.mlp.experts.110.gate_proj.weight,routed_expert_ffn,33.0,110.0,gate_proj,1572864,28.02572431079224,7.9319532342668095,0.28302402272659,1.0,7.9319532342668095,0.28302402272659,True
model.layers.10.mlp.experts.51.up_proj.weight,routed_expert_ffn,10.0,51.0,up_proj,1572864,28.78472978760288,7.931509565911185,0.2755457363830165,1.0,7.931509565911185,0.2755457363830165,True
model.layers.24.mlp.experts.124.gate_proj.weight,routed_expert_ffn,24.0,124.0,gate_proj,1572864,27.31324526121381,7.930160373061851,0.2903411988293855,1.0,7.930160373061851,0.2903411988293855,True
model.layers.35.mlp.experts.116.up_proj.weight,routed_expert_ffn,35.0,116.0,up_proj,1572864,29.28359699105243,7.929306006063391,0.2707763670045787,1.0,7.929306006063391,0.2707763670045787,True
model.layers.10.mlp.experts.62.up_proj.weight,routed_expert_ffn,10.0,62.0,up_proj,1572864,28.283784632621767,7.929139547724278,0.2803422402877095,1.0,7.929139547724278,0.2803422402877095,True
model.layers.45.mlp.experts.82.gate_proj.weight,routed_expert_ffn,45.0,82.0,gate_proj,1572864,31.6396874861107,7.927814251106596,0.2505655043080553,1.0,7.927814251106596,0.2505655043080553,True
model.layers.20.mlp.experts.69.down_proj.weight,routed_expert_ffn,20.0,69.0,down_proj,1572864,28.87341251385628,7.927691068340695,0.2745671667502487,1.0,7.927691068340695,0.2745671667502487,True
model.layers.24.mlp.experts.65.down_proj.weight,routed_expert_ffn,24.0,65.0,down_proj,1572864,29.57409672780599,7.926248821456381,0.2680132175940308,1.0,7.926248821456381,0.2680132175940308,True
model.layers.41.mlp.experts.122.up_proj.weight,routed_expert_ffn,41.0,122.0,up_proj,1572864,30.33473833903395,7.92609457164696,0.2612877184916366,1.0,7.92609457164696,0.2612877184916366,True
model.layers.20.mlp.experts.52.up_proj.weight,routed_expert_ffn,20.0,52.0,up_proj,1572864,30.925755346474563,7.925671030991881,0.2562805966159007,1.0,7.925671030991881,0.2562805966159007,True
model.layers.11.mlp.experts.126.up_proj.weight,routed_expert_ffn,11.0,126.0,up_proj,1572864,28.366240775306416,7.924621948466882,0.2793680703495079,1.0,7.924621948466882,0.2793680703495079,True
model.layers.1.mlp.experts.34.gate_proj.weight,routed_expert_ffn,1.0,34.0,gate_proj,1572864,28.053192838213064,7.921261494673193,0.2823657734916766,1.0,7.921261494673193,0.2823657734916766,True
model.layers.39.mlp.experts.14.down_proj.weight,routed_expert_ffn,39.0,14.0,down_proj,1572864,30.36818540134251,7.921113408364624,0.2608359144176737,1.0,7.921113408364624,0.2608359144176737,True
model.layers.15.mlp.experts.15.up_proj.weight,routed_expert_ffn,15.0,15.0,up_proj,1572864,28.84086989615929,7.917768809913945,0.2745329401790459,1.0,7.917768809913945,0.2745329401790459,True
model.layers.22.mlp.experts.56.up_proj.weight,routed_expert_ffn,22.0,56.0,up_proj,1572864,28.382753363205666,7.917646916251677,0.2789597899446858,1.0,7.917646916251677,0.2789597899446858,True
model.layers.1.mlp.experts.34.up_proj.weight,routed_expert_ffn,1.0,34.0,up_proj,1572864,26.91020132862025,7.917302424016645,0.2942119357388912,1.0,7.917302424016645,0.2942119357388912,True
model.layers.40.mlp.experts.82.gate_proj.weight,routed_expert_ffn,40.0,82.0,gate_proj,1572864,29.285362321287103,7.917288451288006,0.2703496840649652,1.0,7.917288451288006,0.2703496840649652,True
model.layers.14.mlp.experts.46.gate_proj.weight,routed_expert_ffn,14.0,46.0,gate_proj,1572864,28.423314842927034,7.9168829905083475,0.2785348237620643,1.0,7.9168829905083475,0.2785348237620643,True
model.layers.46.mlp.experts.79.gate_proj.weight,routed_expert_ffn,46.0,79.0,gate_proj,1572864,31.33492269610847,7.914059848916757,0.25256356703569,1.0,7.914059848916757,0.25256356703569,True
model.layers.19.mlp.experts.56.down_proj.weight,routed_expert_ffn,19.0,56.0,down_proj,1572864,24.83772283414761,7.913826068084178,0.3186212408008685,1.0,7.913826068084178,0.3186212408008685,True
model.layers.2.mlp.experts.116.down_proj.weight,routed_expert_ffn,2.0,116.0,down_proj,1572864,28.56233118453941,7.913718574785699,0.2770683710533172,1.0,7.913718574785699,0.2770683710533172,True
model.layers.0.mlp.experts.41.down_proj.weight,routed_expert_ffn,0.0,41.0,down_proj,1572864,27.970412834647703,7.913502619710074,0.2829240550181442,1.0,7.913502619710074,0.2829240550181442,True
model.layers.2.mlp.experts.23.down_proj.weight,routed_expert_ffn,2.0,23.0,down_proj,1572864,29.87582026037894,7.912066464953996,0.2648317735211076,1.0,7.912066464953996,0.2648317735211076,True
model.layers.15.mlp.experts.98.down_proj.weight,routed_expert_ffn,15.0,98.0,down_proj,1572864,28.826388836608984,7.910433781782564,0.2744163976493808,1.0,7.910433781782564,0.2744163976493808,True
model.layers.45.mlp.experts.17.down_proj.weight,routed_expert_ffn,45.0,17.0,down_proj,1572864,31.60628730902979,7.908643759720377,0.2502237508124185,1.0,7.908643759720377,0.2502237508124185,True
model.layers.24.mlp.experts.49.down_proj.weight,routed_expert_ffn,24.0,49.0,down_proj,1572864,29.011198841191053,7.903806286125296,0.2724398370915721,1.0,7.903806286125296,0.2724398370915721,True
model.layers.13.mlp.experts.55.down_proj.weight,routed_expert_ffn,13.0,55.0,down_proj,1572864,28.231368951418094,7.902644967689714,0.2799242566412194,1.0,7.902644967689714,0.2799242566412194,True
model.layers.38.mlp.experts.64.down_proj.weight,routed_expert_ffn,38.0,64.0,down_proj,1572864,30.76130084041524,7.8993205587130495,0.2567940998234592,1.0,7.8993205587130495,0.2567940998234592,True
model.layers.44.mlp.experts.104.gate_proj.weight,routed_expert_ffn,44.0,104.0,gate_proj,1572864,31.01410083629048,7.898290193204743,0.2546677150144146,1.0,7.898290193204743,0.2546677150144146,True
model.layers.47.mlp.experts.21.up_proj.weight,routed_expert_ffn,47.0,21.0,up_proj,1572864,32.91909953595044,7.897049567795602,0.2398926361631294,1.0,7.897049567795602,0.2398926361631294,True
model.layers.34.mlp.experts.51.up_proj.weight,routed_expert_ffn,34.0,51.0,up_proj,1572864,30.31826217784217,7.893944614213202,0.2603692971552446,1.0,7.893944614213202,0.2603692971552446,True
model.layers.18.mlp.experts.10.gate_proj.weight,routed_expert_ffn,18.0,10.0,gate_proj,1572864,26.64128023387765,7.893500017691574,0.2962883145403058,1.0,7.893500017691574,0.2962883145403058,True
model.layers.30.mlp.experts.100.gate_proj.weight,routed_expert_ffn,30.0,100.0,gate_proj,1572864,28.376297034645614,7.892596491410207,0.2781404663819898,1.0,7.892596491410207,0.2781404663819898,True
model.layers.19.mlp.experts.56.up_proj.weight,routed_expert_ffn,19.0,56.0,up_proj,1572864,23.849652161051008,7.890709602733329,0.3308521880926921,1.0,7.890709602733329,0.3308521880926921,True
model.layers.16.mlp.experts.20.up_proj.weight,routed_expert_ffn,16.0,20.0,up_proj,1572864,28.24405141670875,7.890420741090778,0.2793657547451895,1.0,7.890420741090778,0.2793657547451895,True
model.layers.25.mlp.experts.75.up_proj.weight,routed_expert_ffn,25.0,75.0,up_proj,1572864,29.005531572726024,7.889880940321052,0.2720129751988385,1.0,7.889880940321052,0.2720129751988385,True
model.layers.29.mlp.experts.79.gate_proj.weight,routed_expert_ffn,29.0,79.0,gate_proj,1572864,31.184579960995947,7.889224088588858,0.252984779607623,1.0,7.889224088588858,0.252984779607623,True
model.layers.7.mlp.experts.8.gate_proj.weight,routed_expert_ffn,7.0,8.0,gate_proj,1572864,29.179841239554836,7.887587160816825,0.2703094611126526,1.0,7.887587160816825,0.2703094611126526,True
model.layers.21.mlp.experts.24.up_proj.weight,routed_expert_ffn,21.0,24.0,up_proj,1572864,29.57954054325388,7.882248222184633,0.2664763575572952,1.0,7.882248222184633,0.2664763575572952,True
model.layers.5.mlp.experts.44.gate_proj.weight,routed_expert_ffn,5.0,44.0,gate_proj,1572864,31.64428026725861,7.881803207887223,0.2490751295753845,1.0,7.881803207887223,0.2490751295753845,True
model.layers.10.mlp.experts.51.gate_proj.weight,routed_expert_ffn,10.0,51.0,gate_proj,1572864,29.137141631617496,7.881312670900953,0.2704902481700102,1.0,7.881312670900953,0.2704902481700102,True
model.layers.16.mlp.experts.20.down_proj.weight,routed_expert_ffn,16.0,20.0,down_proj,1572864,28.508248189668723,7.881146166947112,0.2764514365987317,1.0,7.881146166947112,0.2764514365987317,True
model.layers.8.mlp.experts.65.up_proj.weight,routed_expert_ffn,8.0,65.0,up_proj,1572864,26.64074871672153,7.881004345398339,0.2958251822874516,1.0,7.881004345398339,0.2958251822874516,True
model.layers.31.mlp.experts.113.down_proj.weight,routed_expert_ffn,31.0,113.0,down_proj,1572864,29.5521761588323,7.880931255480743,0.2666785421528207,1.0,7.880931255480743,0.2666785421528207,True
model.layers.8.mlp.experts.65.gate_proj.weight,routed_expert_ffn,8.0,65.0,gate_proj,1572864,27.160189677546665,7.878477993675312,0.290074483544143,1.0,7.878477993675312,0.290074483544143,True
model.layers.33.mlp.experts.48.up_proj.weight,routed_expert_ffn,33.0,48.0,up_proj,1572864,30.36131197983247,7.878061819523033,0.2594769891616028,1.0,7.878061819523033,0.2594769891616028,True
model.layers.45.mlp.experts.112.down_proj.weight,routed_expert_ffn,45.0,112.0,down_proj,1572864,31.971447604293157,7.877722375576595,0.2463986765028046,1.0,7.877722375576595,0.2463986765028046,True
model.layers.32.mlp.experts.84.down_proj.weight,routed_expert_ffn,32.0,84.0,down_proj,1572864,29.60461703196606,7.874860974250246,0.2660011094130094,1.0,7.874860974250246,0.2660011094130094,True
model.layers.3.mlp.experts.77.gate_proj.weight,routed_expert_ffn,3.0,77.0,gate_proj,1572864,28.38687651540376,7.871822624441182,0.277304994093649,1.0,7.871822624441182,0.277304994093649,True
model.layers.14.mlp.experts.100.gate_proj.weight,routed_expert_ffn,14.0,100.0,gate_proj,1572864,29.58075071711807,7.869693966723409,0.2660410495318936,1.0,7.869693966723409,0.2660410495318936,True
model.layers.2.mlp.experts.116.gate_proj.weight,routed_expert_ffn,2.0,116.0,gate_proj,1572864,27.89768271171629,7.8660064689634845,0.2819591343929068,1.0,7.8660064689634845,0.2819591343929068,True
model.layers.44.mlp.experts.68.down_proj.weight,routed_expert_ffn,44.0,68.0,down_proj,1572864,32.01332196450604,7.865278753056452,0.2456876784538911,1.0,7.865278753056452,0.2456876784538911,True
model.layers.16.mlp.experts.124.down_proj.weight,routed_expert_ffn,16.0,124.0,down_proj,1572864,28.036092112444987,7.864936332275182,0.2805289803133441,1.0,7.864936332275182,0.2805289803133441,True
model.layers.37.mlp.experts.28.down_proj.weight,routed_expert_ffn,37.0,28.0,down_proj,1572864,30.113959984324545,7.864110774985942,0.2611450230749961,1.0,7.864110774985942,0.2611450230749961,True
model.layers.10.mlp.experts.82.up_proj.weight,routed_expert_ffn,10.0,82.0,up_proj,1572864,28.738008071370505,7.864013031414174,0.2736450282804566,1.0,7.864013031414174,0.2736450282804566,True
model.layers.7.mlp.experts.31.down_proj.weight,routed_expert_ffn,7.0,31.0,down_proj,1572864,28.06156257134147,7.863378760107028,0.2802188488298113,1.0,7.863378760107028,0.2802188488298113,True
model.layers.35.mlp.experts.21.gate_proj.weight,routed_expert_ffn,35.0,21.0,gate_proj,1572864,29.38963855667823,7.863287556660412,0.2675530541655345,1.0,7.863287556660412,0.2675530541655345,True
model.layers.1.mlp.experts.41.up_proj.weight,routed_expert_ffn,1.0,41.0,up_proj,1572864,25.80491811318387,7.862125347775298,0.3046754619910418,1.0,7.862125347775298,0.3046754619910418,True
model.layers.37.mlp.experts.55.up_proj.weight,routed_expert_ffn,37.0,55.0,up_proj,1572864,30.836310605482826,7.861612475447472,0.2549465977311061,1.0,7.861612475447472,0.2549465977311061,True
model.layers.19.mlp.experts.96.up_proj.weight,routed_expert_ffn,19.0,96.0,up_proj,1572864,28.95122135201618,7.860132624548283,0.2714957178827586,1.0,7.860132624548283,0.2714957178827586,True
model.layers.35.mlp.experts.21.down_proj.weight,routed_expert_ffn,35.0,21.0,down_proj,1572864,29.901669907903973,7.859361409655248,0.2628402170802429,1.0,7.859361409655248,0.2628402170802429,True
model.layers.30.mlp.experts.27.down_proj.weight,routed_expert_ffn,30.0,27.0,down_proj,1572864,30.61492181110381,7.857665344304626,0.2566612906211868,1.0,7.857665344304626,0.2566612906211868,True
model.layers.20.mlp.experts.69.up_proj.weight,routed_expert_ffn,20.0,69.0,up_proj,1572864,27.740298663170066,7.857358032847151,0.2832470597470214,1.0,7.857358032847151,0.2832470597470214,True
model.layers.13.mlp.experts.55.up_proj.weight,routed_expert_ffn,13.0,55.0,up_proj,1572864,27.628636461728888,7.85732768943675,0.2843907154202379,1.0,7.85732768943675,0.2843907154202379,True
model.layers.21.mlp.experts.110.gate_proj.weight,routed_expert_ffn,21.0,110.0,gate_proj,1572864,27.110581745475788,7.856064814142871,0.2897785406413822,1.0,7.856064814142871,0.2897785406413822,True
model.layers.42.mlp.experts.4.down_proj.weight,routed_expert_ffn,42.0,4.0,down_proj,1572864,32.282195351598226,7.85533860533664,0.2433334697278491,1.0,7.85533860533664,0.2433334697278491,True
model.layers.11.mlp.experts.126.gate_proj.weight,routed_expert_ffn,11.0,126.0,gate_proj,1572864,28.416267399672453,7.852191167306721,0.2763273253614312,1.0,7.852191167306721,0.2763273253614312,True
model.layers.32.mlp.experts.84.up_proj.weight,routed_expert_ffn,32.0,84.0,up_proj,1572864,29.42216750053754,7.850961721029364,0.2668383191308365,1.0,7.850961721029364,0.2668383191308365,True
model.layers.37.mlp.experts.12.gate_proj.weight,routed_expert_ffn,37.0,12.0,gate_proj,1572864,30.457323578579796,7.850129834698968,0.2577419455273428,1.0,7.850129834698968,0.2577419455273428,True
model.layers.17.mlp.experts.64.down_proj.weight,routed_expert_ffn,17.0,64.0,down_proj,1572864,29.038805024753085,7.849516796620649,0.2703112882892258,1.0,7.849516796620649,0.2703112882892258,True
model.layers.22.mlp.experts.56.down_proj.weight,routed_expert_ffn,22.0,56.0,down_proj,1572864,28.03957839452956,7.848919992199265,0.2799228961919972,1.0,7.848919992199265,0.2799228961919972,True
model.layers.0.mlp.experts.110.up_proj.weight,routed_expert_ffn,0.0,110.0,up_proj,1572864,21.52590446388447,7.846233810546664,0.364501934109707,1.0,7.846233810546664,0.364501934109707,True
model.layers.25.mlp.experts.58.down_proj.weight,routed_expert_ffn,25.0,58.0,down_proj,1572864,31.44050623207117,7.843130383582004,0.2494594179142557,1.0,7.843130383582004,0.2494594179142557,True
model.layers.8.mlp.experts.124.up_proj.weight,routed_expert_ffn,8.0,124.0,up_proj,1572864,28.369309984972094,7.840365344507331,0.276367854863603,1.0,7.840365344507331,0.276367854863603,True
model.layers.36.mlp.experts.50.down_proj.weight,routed_expert_ffn,36.0,50.0,down_proj,1572864,30.275708584167564,7.838967130315448,0.258919361326353,1.0,7.838967130315448,0.258919361326353,True
