layer,expert,tensor_count,changed_tensors,max_relative_delta_norm,mean_relative_delta_norm,target_cap,delta_scale,scaled,predicted_max_relative_delta_norm
41,122,3,3,0.2612877184916366,0.24169129468202658,0.65,1.0,False,0.2612877184916366
41,123,3,0,0.0,0.0,0.65,1.0,False,0.0
41,124,3,0,0.0,0.0,0.65,1.0,False,0.0
41,125,3,0,0.0,0.0,0.65,1.0,False,0.0
41,126,3,3,0.2080798826873975,0.2054185866792173,0.65,1.0,False,0.2080798826873975
41,127,3,3,0.0689796293611822,0.06623467935499246,0.65,1.0,False,0.0689796293611822
42,0,3,0,0.0,0.0,0.65,1.0,False,0.0
42,1,3,3,0.06762355426231,0.06454566613907149,0.65,1.0,False,0.06762355426231
42,2,3,0,0.0,0.0,0.65,1.0,False,0.0
42,3,3,0,0.0,0.0,0.65,1.0,False,0.0
42,4,3,3,0.2519907987950774,0.24625759848720694,0.65,1.0,False,0.2519907987950774
42,5,3,3,0.0520941633500044,0.049903976009925695,0.65,1.0,False,0.0520941633500044
42,6,3,3,0.0742565561681351,0.07197030261839406,0.65,1.0,False,0.0742565561681351
42,7,3,3,0.209454153409978,0.20385650454111856,0.65,1.0,False,0.209454153409978
42,8,3,3,0.2107005435120311,0.19562008056209654,0.65,1.0,False,0.2107005435120311
42,9,3,3,0.2795042175669531,0.26711015038867353,0.65,1.0,False,0.2795042175669531
42,10,3,0,0.0,0.0,0.65,1.0,False,0.0
42,11,3,0,0.0,0.0,0.65,1.0,False,0.0
42,12,3,0,0.0,0.0,0.65,1.0,False,0.0
42,13,3,0,0.0,0.0,0.65,1.0,False,0.0
42,14,3,3,0.3554822764362188,0.342928422668016,0.65,1.0,False,0.3554822764362188
42,15,3,0,0.0,0.0,0.65,1.0,False,0.0
42,16,3,0,0.0,0.0,0.65,1.0,False,0.0
42,17,3,3,0.1716998700966709,0.1635646444696567,0.65,1.0,False,0.1716998700966709
42,18,3,3,0.2475680371863222,0.2382928028769202,0.65,1.0,False,0.2475680371863222
42,19,3,0,0.0,0.0,0.65,1.0,False,0.0
42,20,3,0,0.0,0.0,0.65,1.0,False,0.0
42,21,3,3,0.1948638075159616,0.18769175854571804,0.65,1.0,False,0.1948638075159616
42,22,3,3,0.2850946267921621,0.2719875883247555,0.65,1.0,False,0.2850946267921621
42,23,3,3,0.2108211218488798,0.20174823431643676,0.65,1.0,False,0.2108211218488798
42,24,3,3,0.1638134112251721,0.1588977808303979,0.65,1.0,False,0.1638134112251721
42,25,3,3,0.2017843448114724,0.19044653828459293,0.65,1.0,False,0.2017843448114724
42,26,3,0,0.0,0.0,0.65,1.0,False,0.0
42,27,3,3,0.2041261290730094,0.1959787774246532,0.65,1.0,False,0.2041261290730094
42,28,3,3,0.2059952039314807,0.200451498476391,0.65,1.0,False,0.2059952039314807
42,29,3,3,0.0915750265616947,0.0879915315449483,0.65,1.0,False,0.0915750265616947
42,30,3,3,0.4242693832070707,0.4131898333271791,0.65,1.0,False,0.4242693832070707
42,31,3,3,0.2435630115711875,0.24280968950397017,0.65,1.0,False,0.2435630115711875
42,32,3,3,0.1654847886781265,0.1626657692198011,0.65,1.0,False,0.1654847886781265
42,33,3,3,0.28470730996395,0.27299097230015246,0.65,1.0,False,0.28470730996395
42,34,3,0,0.0,0.0,0.65,1.0,False,0.0
42,35,3,0,0.0,0.0,0.65,1.0,False,0.0
42,36,3,3,0.1879778297286863,0.18428628988163362,0.65,1.0,False,0.1879778297286863
42,37,3,3,0.1231498134794063,0.11895066477797933,0.65,1.0,False,0.1231498134794063
42,38,3,3,0.0904610119747366,0.08808743270923597,0.65,1.0,False,0.0904610119747366
42,39,3,3,0.2163190102919716,0.20931052864548363,0.65,1.0,False,0.2163190102919716
42,40,3,0,0.0,0.0,0.65,1.0,False,0.0
42,41,3,3,0.1482300496796104,0.14206356285910188,0.65,1.0,False,0.1482300496796104
42,42,3,3,0.0369834279653423,0.03602431998492427,0.65,1.0,False,0.0369834279653423
42,43,3,0,0.0,0.0,0.65,1.0,False,0.0
42,44,3,0,0.0,0.0,0.65,1.0,False,0.0
42,45,3,0,0.0,0.0,0.65,1.0,False,0.0
42,46,3,3,0.4861615692562621,0.47552809120122846,0.65,1.0,False,0.4861615692562621
42,47,3,3,0.1817017659899338,0.17596449280069618,0.65,1.0,False,0.1817017659899338
42,48,3,0,0.0,0.0,0.65,1.0,False,0.0
42,49,3,3,0.186015076658025,0.18165099659418468,0.65,1.0,False,0.186015076658025
42,50,3,3,0.2196833767668652,0.21132665503360104,0.65,1.0,False,0.2196833767668652
42,51,3,0,0.0,0.0,0.65,1.0,False,0.0
42,52,3,3,0.0866310052941199,0.08429827081855319,0.65,1.0,False,0.0866310052941199
42,53,3,0,0.0,0.0,0.65,1.0,False,0.0
42,54,3,3,0.5621343026907419,0.5349861541367642,0.65,1.0,False,0.5621343026907419
42,55,3,3,0.2972281873639623,0.2860389486666401,0.65,1.0,False,0.2972281873639623
42,56,3,3,0.2396766461819513,0.23308940729234293,0.65,1.0,False,0.2396766461819513
42,57,3,3,0.6200003008852436,0.6038267404005341,0.65,1.0,False,0.6200003008852436
42,58,3,3,0.4687356074329837,0.45069222621702854,0.65,1.0,False,0.4687356074329837
42,59,3,3,0.2270135291047502,0.22244753008514026,0.65,1.0,False,0.2270135291047502
42,60,3,3,0.3922978986559021,0.38238959389537275,0.65,1.0,False,0.3922978986559021
42,61,3,0,0.0,0.0,0.65,1.0,False,0.0
42,62,3,0,0.0,0.0,0.65,1.0,False,0.0
42,63,3,0,0.0,0.0,0.65,1.0,False,0.0
42,64,3,3,0.1897276908054053,0.18502407691760883,0.65,1.0,False,0.1897276908054053
42,65,3,3,0.2040823071799625,0.20113394828401399,0.65,1.0,False,0.2040823071799625
42,66,3,3,0.1771629577924875,0.1701286082819654,0.65,1.0,False,0.1771629577924875
42,67,3,3,0.2167583951274471,0.2085548846170843,0.65,1.0,False,0.2167583951274471
42,68,3,3,0.1165525063412398,0.11301484360570609,0.65,1.0,False,0.1165525063412398
42,69,3,0,0.0,0.0,0.65,1.0,False,0.0
42,70,3,3,0.2967619705532501,0.28090627675294827,0.65,1.0,False,0.2967619705532501
42,71,3,0,0.0,0.0,0.65,1.0,False,0.0
42,72,3,0,0.0,0.0,0.65,1.0,False,0.0
42,73,3,3,0.1574894073849749,0.15257369207504065,0.65,1.0,False,0.1574894073849749
42,74,3,3,0.201301023154583,0.19575904285342663,0.65,1.0,False,0.201301023154583
42,75,3,3,0.2596215973555102,0.252824109863254,0.65,1.0,False,0.2596215973555102
42,76,3,3,0.0755777860337122,0.07322720758919123,0.65,1.0,False,0.0755777860337122
42,77,3,3,0.121023465142433,0.11867792113186004,0.65,1.0,False,0.121023465142433
42,78,3,0,0.0,0.0,0.65,1.0,False,0.0
42,79,3,0,0.0,0.0,0.65,1.0,False,0.0
42,80,3,0,0.0,0.0,0.65,1.0,False,0.0
42,81,3,3,0.2450680238295912,0.238308189053251,0.65,1.0,False,0.2450680238295912
42,82,3,0,0.0,0.0,0.65,1.0,False,0.0
42,83,3,0,0.0,0.0,0.65,1.0,False,0.0
42,84,3,0,0.0,0.0,0.65,1.0,False,0.0
42,85,3,0,0.0,0.0,0.65,1.0,False,0.0
42,86,3,3,0.1736557171681095,0.16891217703844394,0.65,1.0,False,0.1736557171681095
42,87,3,3,0.7500106085751631,0.7235345206863633,0.65,0.8666544080420958,True,0.65
42,88,3,3,0.7500007570774286,0.7230168342027983,0.65,0.8666657918225211,True,0.65
42,89,3,0,0.0,0.0,0.65,1.0,False,0.0
42,90,3,3,0.2522071605695096,0.24972070175485686,0.65,1.0,False,0.2522071605695096
42,91,3,0,0.0,0.0,0.65,1.0,False,0.0
42,92,3,0,0.0,0.0,0.65,1.0,False,0.0
42,93,3,3,0.211092738245291,0.2066676306006493,0.65,1.0,False,0.211092738245291
42,94,3,3,0.0818091375312191,0.07789797439404376,0.65,1.0,False,0.0818091375312191
42,95,3,3,0.1936428616575462,0.19233767023276346,0.65,1.0,False,0.1936428616575462
42,96,3,0,0.0,0.0,0.65,1.0,False,0.0
42,97,3,3,0.0983633178089731,0.0935555740523248,0.65,1.0,False,0.0983633178089731
42,98,3,3,0.2019003441446452,0.1962474110051997,0.65,1.0,False,0.2019003441446452
42,99,3,3,0.1923921263855024,0.18386491543762837,0.65,1.0,False,0.1923921263855024
42,100,3,0,0.0,0.0,0.65,1.0,False,0.0
42,101,3,3,0.1852352199790661,0.18117058329711863,0.65,1.0,False,0.1852352199790661
42,102,3,3,0.2495999148744836,0.2356401868806427,0.65,1.0,False,0.2495999148744836
42,103,3,3,0.3132504615833731,0.30406508275775623,0.65,1.0,False,0.3132504615833731
42,104,3,0,0.0,0.0,0.65,1.0,False,0.0
42,105,3,3,0.6000076684095814,0.5683154625207298,0.65,1.0,False,0.6000076684095814
42,106,3,0,0.0,0.0,0.65,1.0,False,0.0
42,107,3,0,0.0,0.0,0.65,1.0,False,0.0
42,108,3,0,0.0,0.0,0.65,1.0,False,0.0
42,109,3,0,0.0,0.0,0.65,1.0,False,0.0
42,110,3,3,0.1236267795525012,0.11880553694969472,0.65,1.0,False,0.1236267795525012
42,111,3,3,0.2444896378440198,0.23752543459417777,0.65,1.0,False,0.2444896378440198
42,112,3,3,0.0479405650820171,0.0459704321899275,0.65,1.0,False,0.0479405650820171
42,113,3,3,0.1873365979015662,0.1807286224864156,0.65,1.0,False,0.1873365979015662
42,114,3,3,0.2125357876933165,0.20597750765727738,0.65,1.0,False,0.2125357876933165
42,115,3,0,0.0,0.0,0.65,1.0,False,0.0
42,116,3,3,0.120290925095905,0.1160805844196028,0.65,1.0,False,0.120290925095905
42,117,3,0,0.0,0.0,0.65,1.0,False,0.0
42,118,3,3,0.5496959165105421,0.5286320024449083,0.65,1.0,False,0.5496959165105421
42,119,3,3,0.0658258207941001,0.06409079337360636,0.65,1.0,False,0.0658258207941001
42,120,3,3,0.1286210773978188,0.1244658545443425,0.65,1.0,False,0.1286210773978188
42,121,3,0,0.0,0.0,0.65,1.0,False,0.0
42,122,3,3,0.600001816882703,0.578664852083287,0.65,1.0,False,0.600001816882703
42,123,3,3,0.0716036248089167,0.06853441463216703,0.65,1.0,False,0.0716036248089167
42,124,3,0,0.0,0.0,0.65,1.0,False,0.0
42,125,3,3,0.1493630567933956,0.1469314072548976,0.65,1.0,False,0.1493630567933956
42,126,3,3,0.2336032849831312,0.22729636533239495,0.65,1.0,False,0.2336032849831312
42,127,3,3,0.1022288392978198,0.09883573211213627,0.65,1.0,False,0.1022288392978198
43,0,3,0,0.0,0.0,0.65,1.0,False,0.0
43,1,3,0,0.0,0.0,0.65,1.0,False,0.0
43,2,3,3,0.2084444975571687,0.20288137771605616,0.65,1.0,False,0.2084444975571687
43,3,3,0,0.0,0.0,0.65,1.0,False,0.0
43,4,3,3,0.1686103818511472,0.16535003486288197,0.65,1.0,False,0.1686103818511472
43,5,3,0,0.0,0.0,0.65,1.0,False,0.0
43,6,3,3,0.1029405782209225,0.09612920953354043,0.65,1.0,False,0.1029405782209225
43,7,3,0,0.0,0.0,0.65,1.0,False,0.0
43,8,3,3,0.3064481399979011,0.29942529348290287,0.65,1.0,False,0.3064481399979011
43,9,3,3,0.5151831959903654,0.4956490050545923,0.65,1.0,False,0.5151831959903654
43,10,3,0,0.0,0.0,0.65,1.0,False,0.0
43,11,3,0,0.0,0.0,0.65,1.0,False,0.0
43,12,3,3,0.1270478161833133,0.12481748324916585,0.65,1.0,False,0.1270478161833133
43,13,3,3,0.7499863582043215,0.7150388793032029,0.65,0.8666824308061857,True,0.65
43,14,3,0,0.0,0.0,0.65,1.0,False,0.0
43,15,3,3,0.0768516994631046,0.075268865102548,0.65,1.0,False,0.0768516994631046
43,16,3,3,0.2516407433097175,0.24302598709138765,0.65,1.0,False,0.2516407433097175
43,17,3,3,0.061577777632277,0.05929295717252523,0.65,1.0,False,0.061577777632277
43,18,3,3,0.4447295634457951,0.4307468085130493,0.65,1.0,False,0.4447295634457951
43,19,3,3,0.2833335276628085,0.27787637914747687,0.65,1.0,False,0.2833335276628085
43,20,3,3,0.1369938678911273,0.12882502096578907,0.65,1.0,False,0.1369938678911273
43,21,3,3,0.0655314193452087,0.061516096811954996,0.65,1.0,False,0.0655314193452087
43,22,3,3,0.7113193622376356,0.6784230710133997,0.65,0.9137948922903772,True,0.65
43,23,3,3,0.7499983704024717,0.705018030932853,0.65,0.8666685497612354,True,0.65
43,24,3,3,0.6000007186942392,0.5824813080387518,0.65,1.0,False,0.6000007186942392
43,25,3,3,0.6000026780589367,0.5669893594941214,0.65,1.0,False,0.6000026780589367
43,26,3,0,0.0,0.0,0.65,1.0,False,0.0
43,27,3,3,0.2541913402409599,0.24222963685215645,0.65,1.0,False,0.2541913402409599
43,28,3,3,0.2561397130961465,0.252319667894368,0.65,1.0,False,0.2561397130961465
43,29,3,3,0.2578376780910698,0.24802646059990918,0.65,1.0,False,0.2578376780910698
43,30,3,3,0.3963043295601687,0.3902515778234525,0.65,1.0,False,0.3963043295601687
43,31,3,3,0.216540262656501,0.20961578692989788,0.65,1.0,False,0.216540262656501
43,32,3,0,0.0,0.0,0.65,1.0,False,0.0
43,33,3,0,0.0,0.0,0.65,1.0,False,0.0
43,34,3,0,0.0,0.0,0.65,1.0,False,0.0
43,35,3,0,0.0,0.0,0.65,1.0,False,0.0
43,36,3,3,0.038649884467143,0.0371954719383929,0.65,1.0,False,0.038649884467143
43,37,3,3,0.0536491301277057,0.0510886728358804,0.65,1.0,False,0.0536491301277057
43,38,3,3,0.1412004681119611,0.13757046030722903,0.65,1.0,False,0.1412004681119611
43,39,3,0,0.0,0.0,0.65,1.0,False,0.0
43,40,3,3,0.4099691932071641,0.38916581765309516,0.65,1.0,False,0.4099691932071641
43,41,3,3,0.1743273440295254,0.16729238970524243,0.65,1.0,False,0.1743273440295254
43,42,3,0,0.0,0.0,0.65,1.0,False,0.0
43,43,3,3,0.2483445436125226,0.24046241441545138,0.65,1.0,False,0.2483445436125226
43,44,3,0,0.0,0.0,0.65,1.0,False,0.0
43,45,3,3,0.1699133518588712,0.16235869736201178,0.65,1.0,False,0.1699133518588712
43,46,3,0,0.0,0.0,0.65,1.0,False,0.0
43,47,3,3,0.2689773756364709,0.25923534297979983,0.65,1.0,False,0.2689773756364709
43,48,3,0,0.0,0.0,0.65,1.0,False,0.0
43,49,3,3,0.2773063032953528,0.2690987461647398,0.65,1.0,False,0.2773063032953528
43,50,3,0,0.0,0.0,0.65,1.0,False,0.0
43,51,3,0,0.0,0.0,0.65,1.0,False,0.0
43,52,3,0,0.0,0.0,0.65,1.0,False,0.0
43,53,3,3,0.1766537607175575,0.17362619168559723,0.65,1.0,False,0.1766537607175575
43,54,3,3,0.5844111838456465,0.5592176915611172,0.65,1.0,False,0.5844111838456465
43,55,3,0,0.0,0.0,0.65,1.0,False,0.0
43,56,3,3,0.2293315083446352,0.22422420917534977,0.65,1.0,False,0.2293315083446352
43,57,3,3,0.0966341886242541,0.09154563098444217,0.65,1.0,False,0.0966341886242541
43,58,3,0,0.0,0.0,0.65,1.0,False,0.0
43,59,3,0,0.0,0.0,0.65,1.0,False,0.0
43,60,3,0,0.0,0.0,0.65,1.0,False,0.0
43,61,3,3,0.0693053681477197,0.06704957386705583,0.65,1.0,False,0.0693053681477197
43,62,3,3,0.2220424460963266,0.21569377700610448,0.65,1.0,False,0.2220424460963266
43,63,3,0,0.0,0.0,0.65,1.0,False,0.0
43,64,3,0,0.0,0.0,0.65,1.0,False,0.0
43,65,3,3,0.3470058276685235,0.3343221746285014,0.65,1.0,False,0.3470058276685235
43,66,3,0,0.0,0.0,0.65,1.0,False,0.0
43,67,3,0,0.0,0.0,0.65,1.0,False,0.0
43,68,3,0,0.0,0.0,0.65,1.0,False,0.0
43,69,3,0,0.0,0.0,0.65,1.0,False,0.0
43,70,3,0,0.0,0.0,0.65,1.0,False,0.0
43,71,3,3,0.0625434398060367,0.06108013367361043,0.65,1.0,False,0.0625434398060367
43,72,3,3,0.2433415004191002,0.23504212526488233,0.65,1.0,False,0.2433415004191002
43,73,3,0,0.0,0.0,0.65,1.0,False,0.0
43,74,3,3,0.1898214625326759,0.1814195899048108,0.65,1.0,False,0.1898214625326759
43,75,3,3,0.1378131017920343,0.13144837900120024,0.65,1.0,False,0.1378131017920343
43,76,3,3,0.5952186148010467,0.5892588381652265,0.65,1.0,False,0.5952186148010467
43,77,3,3,0.1886180029941239,0.17928602630813875,0.65,1.0,False,0.1886180029941239
43,78,3,3,0.2208812596906027,0.21148089662507685,0.65,1.0,False,0.2208812596906027
43,79,3,3,0.2170092715426432,0.20823674817075757,0.65,1.0,False,0.2170092715426432
43,80,3,3,0.1482422584392281,0.14198780851050827,0.65,1.0,False,0.1482422584392281
43,81,3,3,0.223835038827044,0.21786707540769,0.65,1.0,False,0.223835038827044
43,82,3,3,0.2490028442505078,0.2378765209359568,0.65,1.0,False,0.2490028442505078
43,83,3,0,0.0,0.0,0.65,1.0,False,0.0
43,84,3,0,0.0,0.0,0.65,1.0,False,0.0
43,85,3,0,0.0,0.0,0.65,1.0,False,0.0
43,86,3,3,0.1855060478733647,0.1755052785501423,0.65,1.0,False,0.1855060478733647
43,87,3,3,0.2598637397805169,0.2508627350821398,0.65,1.0,False,0.2598637397805169
43,88,3,3,0.1800710472528718,0.17252924030247632,0.65,1.0,False,0.1800710472528718
43,89,3,3,0.4501760939994845,0.4206668067913324,0.65,1.0,False,0.4501760939994845
43,90,3,3,0.06205285526051,0.06050260965037396,0.65,1.0,False,0.06205285526051
43,91,3,3,0.0852753951186784,0.08117523189610894,0.65,1.0,False,0.0852753951186784
43,92,3,3,0.1891266000099914,0.18506364665256325,0.65,1.0,False,0.1891266000099914
43,93,3,3,0.0842598693534577,0.07981347969124797,0.65,1.0,False,0.0842598693534577
43,94,3,0,0.0,0.0,0.65,1.0,False,0.0
43,95,3,3,0.6525430114024129,0.6378796178823811,0.65,0.9961029214044488,True,0.65
43,96,3,3,0.2290637911915199,0.22575053988647142,0.65,1.0,False,0.2290637911915199
43,97,3,0,0.0,0.0,0.65,1.0,False,0.0
43,98,3,0,0.0,0.0,0.65,1.0,False,0.0
43,99,3,3,0.3562621718846074,0.34237384833950957,0.65,1.0,False,0.3562621718846074
43,100,3,0,0.0,0.0,0.65,1.0,False,0.0
43,101,3,0,0.0,0.0,0.65,1.0,False,0.0
43,102,3,3,0.0429589644978577,0.041004342664090275,0.65,1.0,False,0.0429589644978577
43,103,3,3,0.6000035806613524,0.574751323540705,0.65,1.0,False,0.6000035806613524
43,104,3,3,0.1425341006971779,0.13305754199274658,0.65,1.0,False,0.1425341006971779
43,105,3,3,0.540122578511206,0.5189192729850046,0.65,1.0,False,0.540122578511206
43,106,3,0,0.0,0.0,0.65,1.0,False,0.0
43,107,3,3,0.0797017503813082,0.0768384356503853,0.65,1.0,False,0.0797017503813082
43,108,3,3,0.6021970144508214,0.5899268885236513,0.65,1.0,False,0.6021970144508214
43,109,3,0,0.0,0.0,0.65,1.0,False,0.0
43,110,3,0,0.0,0.0,0.65,1.0,False,0.0
43,111,3,3,0.3607465448573676,0.34041443828355494,0.65,1.0,False,0.3607465448573676
43,112,3,3,0.1023376335007658,0.0957356358277201,0.65,1.0,False,0.1023376335007658
43,113,3,0,0.0,0.0,0.65,1.0,False,0.0
43,114,3,0,0.0,0.0,0.65,1.0,False,0.0
43,115,3,3,0.2858143239480105,0.27425888929064074,0.65,1.0,False,0.2858143239480105
43,116,3,0,0.0,0.0,0.65,1.0,False,0.0
43,117,3,3,0.4389061442992922,0.42828356219340175,0.65,1.0,False,0.4389061442992922
43,118,3,3,0.0443306993269593,0.04363137102799697,0.65,1.0,False,0.0443306993269593
43,119,3,0,0.0,0.0,0.65,1.0,False,0.0
43,120,3,0,0.0,0.0,0.65,1.0,False,0.0
43,121,3,3,0.2464896645155199,0.24128302853204653,0.65,1.0,False,0.2464896645155199
43,122,3,3,0.0705775364923725,0.0694925717825182,0.65,1.0,False,0.0705775364923725
43,123,3,0,0.0,0.0,0.65,1.0,False,0.0
43,124,3,0,0.0,0.0,0.65,1.0,False,0.0
43,125,3,3,0.2553685007096513,0.2481260525250987,0.65,1.0,False,0.2553685007096513
43,126,3,0,0.0,0.0,0.65,1.0,False,0.0
43,127,3,3,0.0816304028922859,0.07811428933575537,0.65,1.0,False,0.0816304028922859
44,0,3,3,0.2224959600084464,0.2162184440460808,0.65,1.0,False,0.2224959600084464
44,1,3,0,0.0,0.0,0.65,1.0,False,0.0
44,2,3,3,0.1426176892962314,0.13098005691753856,0.65,1.0,False,0.1426176892962314
44,3,3,3,0.0652055113640952,0.06380125328748744,0.65,1.0,False,0.0652055113640952
44,4,3,3,0.7104376441228731,0.6750776287792094,0.65,0.9149289953554035,True,0.65
44,5,3,3,0.5883340063519913,0.5605950780767909,0.65,1.0,False,0.5883340063519913
44,6,3,3,0.0700564680905646,0.06637356593335003,0.65,1.0,False,0.0700564680905646
44,7,3,3,0.5718029925784257,0.559907308525307,0.65,1.0,False,0.5718029925784257
44,8,3,0,0.0,0.0,0.65,1.0,False,0.0
44,9,3,0,0.0,0.0,0.65,1.0,False,0.0
44,10,3,0,0.0,0.0,0.65,1.0,False,0.0
44,11,3,3,0.2005233015788967,0.1946553343119549,0.65,1.0,False,0.2005233015788967
44,12,3,3,0.1303651170264772,0.127625348484432,0.65,1.0,False,0.1303651170264772
44,13,3,3,0.2217067783116074,0.21180831087717125,0.65,1.0,False,0.2217067783116074
44,14,3,0,0.0,0.0,0.65,1.0,False,0.0
44,15,3,0,0.0,0.0,0.65,1.0,False,0.0
44,16,3,0,0.0,0.0,0.65,1.0,False,0.0
44,17,3,3,0.0669753358033199,0.06542725877055443,0.65,1.0,False,0.0669753358033199
44,18,3,3,0.5325495157067749,0.5121273030081794,0.65,1.0,False,0.5325495157067749
44,19,3,0,0.0,0.0,0.65,1.0,False,0.0
44,20,3,3,0.2210490369633522,0.21234148395427885,0.65,1.0,False,0.2210490369633522
44,21,3,3,0.6036957523208007,0.591975591043092,0.65,1.0,False,0.6036957523208007
44,22,3,3,0.0499708054946931,0.04763644951818067,0.65,1.0,False,0.0499708054946931
44,23,3,3,0.2494556689341355,0.23898666685305428,0.65,1.0,False,0.2494556689341355
44,24,3,0,0.0,0.0,0.65,1.0,False,0.0
44,25,3,3,0.3541285000136311,0.3464903605795914,0.65,1.0,False,0.3541285000136311
44,26,3,3,0.2512197272327776,0.2394355533241048,0.65,1.0,False,0.2512197272327776
44,27,3,0,0.0,0.0,0.65,1.0,False,0.0
44,28,3,0,0.0,0.0,0.65,1.0,False,0.0
44,29,3,3,0.1858298681555286,0.17983712972406182,0.65,1.0,False,0.1858298681555286
44,30,3,3,0.219697896940118,0.21418982699700886,0.65,1.0,False,0.219697896940118
44,31,3,3,0.0403889207659458,0.03994269970298623,0.65,1.0,False,0.0403889207659458
44,32,3,0,0.0,0.0,0.65,1.0,False,0.0
44,33,3,3,0.1797410931038416,0.17779030544719832,0.65,1.0,False,0.1797410931038416
44,34,3,3,0.0786322068375608,0.07477489014002846,0.65,1.0,False,0.0786322068375608
44,35,3,0,0.0,0.0,0.65,1.0,False,0.0
44,36,3,0,0.0,0.0,0.65,1.0,False,0.0
44,37,3,3,0.2986467054093124,0.28990699446855733,0.65,1.0,False,0.2986467054093124
44,38,3,0,0.0,0.0,0.65,1.0,False,0.0
44,39,3,0,0.0,0.0,0.65,1.0,False,0.0
44,40,3,3,0.1267090639851638,0.1195265917023202,0.65,1.0,False,0.1267090639851638
44,41,3,0,0.0,0.0,0.65,1.0,False,0.0
44,42,3,3,0.1948482439682712,0.18880697566816643,0.65,1.0,False,0.1948482439682712
44,43,3,3,0.3056503660538047,0.2951985657910341,0.65,1.0,False,0.3056503660538047
44,44,3,3,0.1883837515675422,0.18074717119599726,0.65,1.0,False,0.1883837515675422
44,45,3,3,0.2850247294312184,0.27823081545523676,0.65,1.0,False,0.2850247294312184
44,46,3,0,0.0,0.0,0.65,1.0,False,0.0
44,47,3,0,0.0,0.0,0.65,1.0,False,0.0
44,48,3,3,0.2386062365399673,0.2301647697711723,0.65,1.0,False,0.2386062365399673
44,49,3,3,0.3981266185075223,0.37697646258569756,0.65,1.0,False,0.3981266185075223
44,50,3,0,0.0,0.0,0.65,1.0,False,0.0
44,51,3,3,0.2706206228476735,0.2618333225873952,0.65,1.0,False,0.2706206228476735
44,52,3,0,0.0,0.0,0.65,1.0,False,0.0
44,53,3,3,0.2011078425605582,0.19570119438090763,0.65,1.0,False,0.2011078425605582
44,54,3,3,0.205550976383084,0.20146786365714306,0.65,1.0,False,0.205550976383084
44,55,3,0,0.0,0.0,0.65,1.0,False,0.0
44,56,3,0,0.0,0.0,0.65,1.0,False,0.0
44,57,3,3,0.0622069101629762,0.05800535986556784,0.65,1.0,False,0.0622069101629762
44,58,3,0,0.0,0.0,0.65,1.0,False,0.0
44,59,3,0,0.0,0.0,0.65,1.0,False,0.0
44,60,3,0,0.0,0.0,0.65,1.0,False,0.0
44,61,3,3,0.4177604327119719,0.4032738364815702,0.65,1.0,False,0.4177604327119719
44,62,3,3,0.2407979928107383,0.23430849891413066,0.65,1.0,False,0.2407979928107383
44,63,3,3,0.6000007332811141,0.5855557604873788,0.65,1.0,False,0.6000007332811141
44,64,3,0,0.0,0.0,0.65,1.0,False,0.0
44,65,3,3,0.5411523041379888,0.5314839775788054,0.65,1.0,False,0.5411523041379888
44,66,3,3,0.2668463630601689,0.2590195506846325,0.65,1.0,False,0.2668463630601689
44,67,3,0,0.0,0.0,0.65,1.0,False,0.0
44,68,3,3,0.2654389358755876,0.2552926487137244,0.65,1.0,False,0.2654389358755876
44,69,3,0,0.0,0.0,0.65,1.0,False,0.0
44,70,3,3,0.1418745849529925,0.13789221567423185,0.65,1.0,False,0.1418745849529925
44,71,3,3,0.1672648046315176,0.1650357190858109,0.65,1.0,False,0.1672648046315176
44,72,3,0,0.0,0.0,0.65,1.0,False,0.0
44,73,3,3,0.234947872509348,0.23118053195092825,0.65,1.0,False,0.234947872509348
44,74,3,0,0.0,0.0,0.65,1.0,False,0.0
44,75,3,0,0.0,0.0,0.65,1.0,False,0.0
44,76,3,0,0.0,0.0,0.65,1.0,False,0.0
44,77,3,0,0.0,0.0,0.65,1.0,False,0.0
44,78,3,0,0.0,0.0,0.65,1.0,False,0.0
44,79,3,0,0.0,0.0,0.65,1.0,False,0.0
44,80,3,3,0.2267541809147231,0.22256760567758016,0.65,1.0,False,0.2267541809147231
44,81,3,3,0.0808045185101812,0.07770206147122495,0.65,1.0,False,0.0808045185101812
44,82,3,3,0.1939822586229573,0.18637447347910163,0.65,1.0,False,0.1939822586229573
44,83,3,0,0.0,0.0,0.65,1.0,False,0.0
44,84,3,0,0.0,0.0,0.65,1.0,False,0.0
44,85,3,0,0.0,0.0,0.65,1.0,False,0.0
44,86,3,0,0.0,0.0,0.65,1.0,False,0.0
44,87,3,3,0.6624135582220092,0.6588554956206852,0.65,0.981260108480677,True,0.65
44,88,3,3,0.209873912655029,0.20558531361430024,0.65,1.0,False,0.209873912655029
44,89,3,0,0.0,0.0,0.65,1.0,False,0.0
44,90,3,3,0.1271245996221492,0.1233188469006864,0.65,1.0,False,0.1271245996221492
44,91,3,3,0.2277218411388079,0.21678019280256536,0.65,1.0,False,0.2277218411388079
44,92,3,0,0.0,0.0,0.65,1.0,False,0.0
44,93,3,3,0.5999787212182109,0.5772553511303623,0.65,1.0,False,0.5999787212182109
44,94,3,3,0.2324413263556212,0.22751078958243331,0.65,1.0,False,0.2324413263556212
44,95,3,0,0.0,0.0,0.65,1.0,False,0.0
44,96,3,3,0.1159943107829404,0.11095776765248516,0.65,1.0,False,0.1159943107829404
