model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.19.mlp.gate,128,25,8,4.142107963562012,0.0518692247569561,14,56,0.24,11.030797474383096
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.20.mlp.gate,128,25,8,4.056156635284424,0.039475128054618835,14,59,0.32,10.08165572917447
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.21.mlp.gate,128,25,8,3.9977152347564697,0.07571711391210556,12,56,0.24,8.932596352067492
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.22.mlp.gate,128,25,8,3.8873095512390137,0.10158327221870422,17,58,0.12,15.385134912189878
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.23.mlp.gate,128,25,8,3.8282177448272705,0.1056850329041481,15,60,0.2,12.458682186110869
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.24.mlp.gate,128,25,8,3.9567573070526123,0.07836338877677917,16,52,0.12,14.253750678818655
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.25.mlp.gate,128,25,8,3.8735852241516113,0.036958955228328705,14,56,0.36,9.5976632145529
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.26.mlp.gate,128,25,8,4.071074962615967,0.04204076901078224,17,62,0.16,15.177436054938088
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.27.mlp.gate,128,25,8,4.042116165161133,0.04597616195678711,12,61,0.2,10.549330739303903
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.28.mlp.gate,128,25,8,4.10398530960083,0.055196989327669144,14,59,0.2,11.386678518145224
