model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.0.mlp.gate,128,25,8,4.35216760635376,0.02469526045024395,18,81,0.08,16.957554093095904
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.1.mlp.gate,128,25,8,4.401180744171143,0.02849547378718853,19,73,0.16,16.60632219546451
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.2.mlp.gate,128,25,8,4.133051872253418,0.06401122361421585,14,70,0.32,10.08165572917447
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.3.mlp.gate,128,25,8,4.213025093078613,0.05628860369324684,15,65,0.16,13.302824488334585
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.4.mlp.gate,128,25,8,4.271227836608887,0.0422833189368248,17,70,0.12,15.066471613175338
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.5.mlp.gate,128,25,8,4.162389278411865,0.052545737475156784,14,59,0.2,11.386678518145224
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.6.mlp.gate,128,25,8,4.3260698318481445,0.03987107053399086,9,55,0.36,6.3111659982570485
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.7.mlp.gate,128,25,8,4.274630546569824,0.050850823521614075,11,54,0.24,8.653415578832016
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.8.mlp.gate,128,25,8,4.157036781311035,0.0525653213262558,11,56,0.32,8.35978123687176
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.9.mlp.gate,128,25,8,4.116156578063965,0.05637919902801514,11,53,0.36,7.352819503982177
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.10.mlp.gate,128,25,8,4.22147798538208,0.046289581805467606,18,64,0.12,16.26236515865542
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.11.mlp.gate,128,25,8,4.144736289978027,0.051294878125190735,18,58,0.12,16.60632219546451
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.12.mlp.gate,128,25,8,4.158637523651123,0.044860564172267914,13,55,0.16,11.418250311474255
